id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pas_indispo,nb_pass_total,nom,site_web,status,tarif_pass,commune,domaine,sous_domaine
1987,2024-07-07,2024-07-08,STE SIGOLENE,,,225,LIVE DES BRUMES,http://www.lesbrumes.fr/,,30,43224,MUSIQUES ACTUELLES,CHANSON
1988,2024-08-04,2024-08-05,LES ECHELLES,,,287,LIVE IN CHARTREUSE,http://liveinchartreuse.wixsite.com,,15,73105,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1989,2024-04-16,2024-04-18,Tignes,,,161,Live in Tignes by Francofolies,www.tignes.net,,15,73296,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1990,2024-06-14,2024-06-16,VANNES,,,133,Livr'a Vannes,http://www.livreavannes.fr/,,20,56260,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
1991,2024-09-20,2024-09-22,BESANCON,,,62,Livres dans la boucle,www.livresdanslaboucle.fr,,26,25056,TRANSDISCIPLINAIRE,LITTÉRATURE ET MUSIQUE
1992,2024-09-28,2024-09-29,Vougeot,,,233,Livres en vignes,www.livresenvignes.com,,29,21716,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
1993,2024-05-03,2024-05-05,DEAUVILLE,,,84,Livres et Musiques,www.livresetmusiques.fr,,28,14220,TRANSDISCIPLINAIRE,LITTÉRATURE ET MUSIQUE
1994,2024-06-14,2024-06-16,Brives Charensac,,,235,LOIR EN ZIC,,,33,43041,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1995,2024-07-22,2024-07-23,PARIS,,,187,Lollapalooza,www.lollaparis.com,,22,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
1997,2024-11-09,2024-11-15,FORBACH,,,203,LOOSTIK,www.loostik.eu/start,,8,57227,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
1998,2024-03-23,2024-03-31,LES GETS,,,212,LOUNGE MUSIC FESTIVAL,www.lesgets.com,,35,74134,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
1999,2024-06-07,2024-06-08,CHARTRES,,,244,L'PAILLE A SONS,http://lpailleasons-festival.com,,32,28085,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2000,2024-05-31,2024-06-02,APT,,,223,LUBERON MUSIC FESTIVAL,http://www.luberonmusicfestival.com,,8,84003,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2001,2024-06-14,2024-06-15,Charnay les Macon,,,257,LUCIOL IN THE SKY,https://www.cavazik.org,,33,71105,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2002,2024-05-22,2024-05-26,BLAGNAC,,,235,LULUBERLU,www.festival-luluberlu.fr,,22,31069,PLURIDISCIPLINAIRE SPECTACLE VIVANT,JEUNE PUBLIC
2003,2024-07-27,2024-07-28,BANDOL,,,186,Lunallena Festival,https://www.lunallena-festival.com,,21,83009,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2004,2024-08-26,2024-08-27,METEREN,,,81,LUPUL'IN METEREN,http://lupulin.meteren.org/,,17,59401,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2005,2024-06-08,2024-06-09,LYON,,,127,Lyon BD festival,https://www.lyonbd.com/,,17,69381,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
2006,2024-09-15,2024-10-07,ST OUEN,,,148,MAAD IN 93,http://www.maad93.com,,32,93070,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2007,2024-06-30,2024-07-02,Carrieres sur Seine,,,255,MACKI MUSIC FESTIVAL,http://www.mackimusicfestival.fr/,,19,78124,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2008,2024-05-24,2024-05-25,RENNES,,,223,MADE FESTIVAL,www.made-festival.fr,,10,35238,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2009,2024-02-09,2024-02-11,PARIS,,,277,Maghreb-Orient des livres,http://coupdesoleil.net/,,12,75101,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
2010,2024-05-23,2024-05-25,GRENOBLE,,,115,MAGIC BUS,www.retourdescene.net,,11,38185,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2011,2024-04-10,2024-04-14,CHAMONIX MONT BLANC,,,278,MAGIC MONT-BLANC FESTIVAL,www.chamonix.fr,,16,74056,DIVERS SPECTACLE VIVANT,MAGIE
2012,2024-07-07,2024-07-09,ARRAS,,,192,Main Square,www.mainsquarefestival.fr,,19,62041,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2013,2024-06-14,2024-06-23,Maisons Laffitte,,,248,MAISONS LAFFITTE JAZZ FESTIVAL,www.mljazzfestival.com,,17,78358,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2014,2024-10-21,2024-11-04,CANNES,,,257,MAKE SOME NOISE A CANNES,https://fr-fr.facebook.com/makesomenoisefestival/,,32,06029,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2015,2024-08-17,2024-08-20,MALGUENAC,,,78,MALGUENAC FESTIVAL,www.festival-malguenac.fr,,15,56125,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2016,2024-08-26,2024-08-27,BEAUVAIS,,,77,Malices & Merveilles,https://culture.beauvais.fr/acteur-culturel/malices-et-merveilles,,16,60057,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
2017,2024-10-18,2024-10-20,PARIS,,,143,MaMA,www.mamafestival.com,,31,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2018,2025-06-02,2025-10-01,MARSEILLE,,,272,Manifesta,https://www.manifesta13.org/,,23,13201,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
2019,2024-06-07,2024-07-01,PARIS,,,80,MANIFESTE,www.ircam.fr,,32,75101,MUSIQUES CLASSIQUES,MUSIQUE CONTEMPORAINE
2020,2024-09-15,2024-09-30,TOULOUSE,,,90,MANIFESTO,www.festival-manifesto.org,,25,31555,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE
2021,2024-05-03,2024-05-19,TOULOUSE,,,191,MAP Toulouse,https://map-photo.fr/,,12,31555,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE
2022,2024-10-06,2024-10-08,ST CIERS SUR GIRONDE,,,193,MARAIS VOUS BIEN,www.maraisvousbien.com,,8,33389,DIVERS SPECTACLE VIVANT,HUMOUR
2023,2024-06-07,2024-06-11,PARIS,,,230,Marché de la poésie,http://www.marche-poesie.com/,,28,75101,LIVRE ET LITTÉRATURE,POÉSIE
2024,2024-03-21,2024-03-23,MARCKOLSHEIM,,,216,MARCKOLSWING,www.marckolswing.fr,,24,67281,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2025,2024-06-01,2024-06-01,Aucamville,,,282,MARGUEST O LIVE,https://marguestolive.wordpress.com/,,17,82005,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2026,2024-09-16,2024-10-23,PARIS,,,140,MARIN MARAIS,,,23,75101,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
2027,2024-11-21,2024-11-26,TOURNEFEUILLE,,,65,MARIONNETTISSIMO,https://www.marionnettissimo.com,,10,31557,DIVERS SPECTACLE VIVANT,MARIONNETTES
2028,2024-05-06,2024-05-09,MARLY,,,281,MARLY JAZZ FESTIVAL,www.marlyjazzfestival.com,,32,57447,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2029,2024-10-17,2024-10-27,RENNES,,,131,MARMAILLE,www.lillicojeunepublic.fr,,11,35238,PLURIDISCIPLINAIRE SPECTACLE VIVANT,JEUNE PUBLIC
2030,2024-02-27,2024-03-31,MARSEILLE,,,232,MARS EN BAROQUE,https://www.marsenbaroque.com,,22,13201,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
2031,2024-03-21,2024-03-30,COGNAC,,,185,Mars Planète Danse,http://www.avantscene.com,,18,16102,DANSE,DANSE
2032,2024-07-19,2024-07-28,MARSEILLE,,,103,Marseille Jazz des cinq continents,www.marseillejazz.com,,18,13201,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2033,2024-11-26,2024-12-03,FORT DE FRANCE,,,100,Martinique Jazz Festival,https://fr-fr.facebook.com/martiniquejazzfest/,,31,97209,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2034,2024-07-12,2024-07-14,Marvejols,,,124,MarveLoz' Pop Festival,www.marveloz.fr,,26,48092,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
2035,2024-08-25,2024-08-26,Vayres,,,240,MASCAROCK,http://www.mairie-vayres.fr/Mascarock-2018,,26,33539,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2036,2024-09-22,2024-09-24,PORTET SUR GARONNE,,,77,MÉDITERRANÉO',www.festivalportet.fr,,22,31433,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2037,2024-07-07,2024-07-08,ST COLOMBAN,,,200,Megascene,www.megascene.org,,9,44155,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2038,2024-06-15,2024-06-15,MELLERAN,,,105,MELLERAN PART EN LIVE,https://melleranpartenlive.wixsite.com,,33,79175,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2039,2024-11-09,2024-11-18,MARSEILLE,,,156,MELTIN'ART,meltinart-festival.blogspot.com,,12,13201,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2040,2024-09-22,2024-09-23,MENNECY,,,215,MENNECY METAL FEST,www.mennecy.fr/Mennecy-Metal-Fest-930#.W2RizdUzYdU,,10,91386,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2041,2024-08-08,2024-08-12,MENS,,,258,MENS ALORS !,www.mensalors.jimdo.com,,10,38226,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2042,2024-09-12,2024-09-17,GRENOBLE,,,275,MERCI BONSOIR FESTIVAL,www.mixarts.org/merci-bonsoir,,32,38185,PLURIDISCIPLINAIRE SPECTACLE VIVANT,MUSIQUES ACTUELLES ET ARTS DE LA RUE
2043,2024-06-30,2024-07-01,EUS,,,122,MES DE JAZZ,https://www.lesnitsdeus.org,,8,66074,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2044,2024-05-08,2024-05-11,GUERET,,,169,METAL CULTURE(S),http://metalcultures.com,,15,23096,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2045,2024-05-27,2024-05-27,ST VINCENT DE MERCUZE,,,128,METALGRESIFEST,http://www.metalgresifest.com,,15,38466,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2046,2024-05-16,2024-06-23,ST DENIS,,,236,METIS PLAINE COMMUNE (FESTIVAL METIS DE SAINT DENIS),,,31,93066,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2047,2024-06-09,2024-06-09,ANTIGNY,,,101,MÉTIV'SON,,,13,86006,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2048,2024-07-21,2024-07-23,TOULON,,,220,MIDI FESTIVAL,www.midi-festival.com,,16,83137,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2049,2024-10-11,2024-10-14,NANTES,,,84,Midi-minuit poésie,http://maisondelapoesie-nantes.com/category/midiminuitpoesie/,,20,44109,LIVRE ET LITTÉRATURE,POÉSIE
2050,2024-07-13,2024-07-20,MILLAU,,,143,MILLAU JAZZ FESTIVAL,www.millaujazz.fr,,28,12145,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2051,2024-05-31,2024-06-01,La Reole,,,282,MILLESIME FESTIVAL,,,28,33352,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2052,2024-12-08,2024-12-09,CENON,,,159,MILLESIME FESTIVAL WINTER,https://lerocherdepalmer.fr/artistes/millesime.festival/,,25,33119,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2053,2024-08-03,2024-08-06,MIREPOIX,,,52,MIMA FESTIVAL,www.mima.artsdelamarionnette.com,,20,09194,DIVERS SPECTACLE VIVANT,MARIONNETTES
2054,2024-07-24,2024-07-29,PERIGUEUX,,,129,Mimos,https://www.mimos.fr/,,34,24322,DIVERS SPECTACLE VIVANT,MIME
2055,2024-06-13,2024-06-16,Etampes,,,191,M'IMPROVISE,https://mimprovise.com,,32,91223,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2056,2024-04-12,2024-05-11,DECAZEVILLE,,,243,MINES DE JAZZ,www.minesdejazz.fr,,11,12089,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2057,2024-09-26,2024-09-30,CAEN,,,141,MINIFEST JAZZ AU EL CAMINO,www.el-camino-cafe.fr,,28,14118,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2058,2024-06-23,2024-06-25,AMIENS,,,153,MINUIT AVANT LA NUIT,,,18,80021,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2059,2024-11-09,2024-11-11,PARIS,,,155,MIRR FESTIVAL,www.mirr.fr/,,14,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2060,2024-05-23,2024-05-25,PARIS,,,98,MOCA FESTIVAL,http://le-moca.com/,,21,75101,TRANSDISCIPLINAIRE,CULTURES AFRICAINES
2061,2024-06-02,2024-07-01,VERSAILLES,,,65,Mois Molière,http://www.moismoliere.com/,,10,78646,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
2062,2024-05-29,2024-06-01,JUVIGNY,,,219,MOISSONS ROCK,www.moissonsrock.org,,19,51312,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2063,2024-10-04,2024-10-08,CHARTRES,,,233,MOMENTS LYRIQUES DE CHARTRES ET D'EURE ET LOIR,www.journees-lyriques.com,,9,28085,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
2064,2024-02-01,2024-02-11,KINGERSHEIM,,,103,MOMIX,www.momix.org,,8,68166,PLURIDISCIPLINAIRE SPECTACLE VIVANT,JEUNE PUBLIC
2065,2024-09-08,2024-09-10,MONTBELIARD,,,180,MON BABY BLUES FESTIVAL,www.monbabybluesfestival.com,,10,25388,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2066,2024-05-17,2024-06-06,SAVERNE,,,211,MON MOUTON EST UN LION,www.mouton-lion.org,,16,67437,PLURIDISCIPLINAIRE SPECTACLE VIVANT,JEUNE PUBLIC
2067,2024-11-08,2024-11-15,MONDEVILLE,,,65,MONDEVILLE SUR RIRE,http://www.mondevilleanimation.org,,25,14437,DIVERS SPECTACLE VIVANT,HUMOUR
2068,2024-09-28,2024-09-29,PALAISEAU,,,149,MONTAGNE ET MUSIQUE,www.Fetedelamontagne.com,,28,91477,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
2069,2024-06-27,2024-06-30,MONTAUBAN,,,239,MONTAUBAN EN SCENES,http://www.montauban-en-scenes.fr/,,23,82121,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
2070,2024-03-13,2024-03-23,LAVAL,,,53,MONTE DANS L'BUS,www.6par4.com,,18,53130,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2071,2024-11-09,2024-12-09,PARIS,,,104,MONTE LE SON,www.paris-bibliotheques.org,,32,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2072,2024-07-03,2024-07-07,MONTELIMAR,,,171,MONTELIMAR AGGLO FESTIVAL,www.ideehall.com,,32,26198,MUSIQUES ACTUELLES,CHANSON
2073,2024-08-18,2024-08-19,MONTESQUIOU,,,263,MONTESQUIOU ON THE ROCK'S,www.montesquiourock.fr,,27,32285,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2074,2024-11-17,2024-11-18,Montfort sur Meu,,,126,MONTFORT BLUES FESTIVAL,https://roazhonblues.wordpress.com/montfort-blues-festival/,,33,35188,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2075,2024-06-19,2024-06-23,ST Jean de Laur,,,276,MONTICULE FESTIVAL,www.monticulefestival.com,,34,46270,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2076,2024-07-13,2024-07-15,THONON LES BAINS,,,181,MONTJOUX FESTIVAL,www.montjouxfestival.com,,14,74281,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2077,2024-06-22,2024-07-06,MONTPELLIER,,,195,Montpellier Danse,www.montpellierdanse.com,,19,34172,DANSE,DANSE
2078,2024-07-20,2024-07-22,MORTEFONTAINE,,,192,MORTY JAZZ FESTIVAL,https://mortyjazz.wordpress.com/,,34,02528,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2079,2024-07-11,2024-07-14,MORZINE,,,85,MORZINE HARLEY DAYS,https://www.morzine-avoriaz.com/morzine-avoriaz-harley-days-2019/,,24,74191,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2080,2024-05-10,2024-05-11,ST JEAN DE VEDAS,,,241,MOSH FEST,www.toutafond.com,,10,34270,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2081,2024-08-16,2024-08-18,ST NOLFF,,,84,Motocultor,www.motocultor-festival.com,,12,56231,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2082,2024-11-10,2024-11-11,ST JACUT LES PINS,,,294,MOTS ZIK SOUS LES PINS,https://www.festival-mots-zik.com,,24,56221,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2083,2024-07-17,2024-07-21,LE HAVRE,,,69,MOZ'AIQUE,https://mozaique.lehavre.fr/,,31,76351,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2084,2024-09-30,2024-09-30,Vallet,,,277,MUSCADEATH,http://muscadeath.fr/,,12,44212,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2085,2024-06-14,2024-06-15,GRENOBLE,,,264,Musée Électronique Festival,http://www.leperiscope.com/,,29,38185,MUSIQUES ACTUELLES,ELECTRO
2086,2024-09-08,2024-09-10,Le Landreau,,,276,MUSES EN TROC,www.muses-en-troc.org,,19,44079,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
2087,2024-07-21,2024-07-23,ST Lubin des Joncherets,,,80,MUSIC EN AVRE,,,8,28348,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2088,2024-07-19,2024-07-21,Le Puy Ste Reparade,,,121,MUSIC EN VIGNES,http://www.musicenvignes.fr/,,13,13080,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2135,2024-03-29,2024-04-07,ST JACQUES DE LA LANDE,,,185,MYTHOS,www.festival-mythos.com,,27,35281,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2089,2024-08-04,2024-08-06,HOERD,,,71,MUSIC IN - MUSIC AOUT,http://music.tradfrance.com,,9,67205,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2090,2024-05-20,2024-05-20,PARIS,,,211,MUSIC TO ROCK THE NATION,https://loreille-dauphine.com/,,33,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2091,2024-05-22,2024-05-26,BERCK,,,261,MUSICA NIGELLA,http://www.musica-nigella.fr/,,20,62108,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2092,2024-03-27,2024-04-06,BOURG LA REINE,,,254,MUSICA(E)L,http://caelmjc.com,,9,92014,MUSIQUES ACTUELLES,CHANSON
2093,2024-06-30,2024-07-02,ST DIZIER,,,170,MUSICAL ETE DE SAINT DIZIER,https://www.saint-dizier.fr,,24,52448,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2094,2024-08-25,2024-08-30,Lacanau,,,151,MUSICAL OCEAN,http://www.musicalocean.com,,25,33214,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2095,2024-08-15,2024-08-17,LUXEY,,,207,MUSICALARUE,www.musicalarue.com,,21,40167,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2096,2024-05-11,2024-05-11,LUXEY,,,277,MUSICALARUE SUR UN PLATEAU,www.musicalarue.com,,11,40167,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2097,2024-11-10,2024-12-03,Bievres,,,105,MUSICALES D'AUTOMNE EN HAUTE BIEVRE,www.musique-et-patrimoine-hb.fr,,22,02088,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2098,2024-08-17,2024-08-20,Buxy,,,134,MUSICALES EN COTE CHALONNAISE,https://www.musicales-cote-chalonnaise.fr/,,20,71070,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2099,2024-07-07,2024-09-02,ANNEMASSE,,,61,MUSICAL'ÉTÉ (ANNEMASSE),www.annemasse.fr,,14,74012,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2100,2024-05-03,2024-05-05,Pierrefitte Sur Sauldre,,,238,MUSICALIES EN SOLOGNE,http://www.ucps.fr/musicaliesensologne.html,,15,41176,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2101,2024-06-28,2024-07-02,MELLECEY,,,83,MUSICAVES,www.lesmusicaves.fr,,29,71292,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2102,2024-08-06,2024-08-10,OUESSANT,,,192,Musiciennes à Ouessant,http://www.musiciennesaouessant.com/,,19,29155,MUSIQUES CLASSIQUES,MUSIQUE CONTEMPORAINE
2103,2024-05-25,2024-05-26,CHASSE SUR RHONE,,,174,MUSI'COLORS,musi-colors.com,,28,38087,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2104,2024-05-03,2024-05-05,BOULOGNE BILLANCOURT,,,287,MUSICORA,http://musicora.com,,14,92012,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2105,2024-06-06,2024-06-08,ST DENIS DE PILE,,,241,MUSIK A PILE,www.musikapile.fr,,11,33393,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2106,2024-10-27,2024-10-29,Xertigny,,,291,MUSIK FABRIK - XERPILS FESTIVAL,www.musikfabrik.fr,,16,88530,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2107,2024-07-07,2024-07-08,MONTARGIS,,,285,MUSIKAIR,http://musikair.apps-1and1.net/,,30,45208,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2108,2024-07-20,2024-07-21,MANOSQUE,,,143,MUSIKS A MANOSQUE,www.culturedlva.fr,,19,04112,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2109,2024-07-13,2024-07-16,AIX LES BAINS,,,186,Musilac,www.musilac.com,,13,73008,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2110,2024-04-26,2024-04-28,CHAMONIX MONT BLANC,,,118,Musilac Mont Blanc,https://www.musilac.com/fr/mont-blanc/,,24,74056,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2111,2024-06-07,2024-06-10,Segry,,,75,MUSIQUE A LA PREE,,,12,36215,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2112,2024-06-02,2024-06-02,TARGON,,,100,MUSIQUE A L'EUILLE,www.mairie-targon.fr/,,9,33523,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2113,2024-05-15,2024-05-22,VANDOEUVRE LES NANCY,,,219,MUSIQUE ACTION,www.musiqueaction.com,,23,54547,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2114,2024-09-22,2024-10-08,GEVREY CHAMBERTIN,,,224,MUSIQUE AU CHAMBERTIN,www.ot-gevreychambertin.fr,,33,21295,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2115,2024-09-26,2024-10-01,ST GENIS DES FONTAINES,,,237,MUSIQUE EN CATALOGNE ROMANE,www.musiqueencatalogneromane.com,,25,66175,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN
2116,2024-06-30,2024-08-04,CHATEAU THIERRY,,,135,Musique en Omois,http://www.musique-en-omois.com,,22,02168,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2117,2024-08-01,2024-08-13,ST CYPRIEN,,,239,MUSIQUE EN PÉRIGORD,www.musiqueenperigord.fr,,34,24396,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2118,2024-04-04,2024-04-18,COLMAR,,,188,MUSIQUE ET CULTURE,www.printemps-colmar.com,,32,68066,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2119,2024-11-11,2024-11-12,PORT EN BESSIN HUPPAIN,,,168,MUSIQUE SOUS LES EMBRUNS,www.portenbessin-huppain.fr,,12,14515,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2120,2024-08-23,2024-08-25,MONTGAILLARD,,,224,MUSIQUES ACTUELLES DES TRUCA TAOULES,http://www.truca-taoules.com,,13,11245,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2121,2024-05-25,2024-06-01,LA ROCHELLE,,,296,Musiques au pays de Pierre Loti,https://www.festival-mppl.com/,,26,17300,TRANSDISCIPLINAIRE,MUSIQUE ET LITTÉRATURE
2122,2024-11-07,2024-11-19,CLERMONT FERRAND,,,203,Musiques démesurées,http://www.musiquesdemesurees.net,,31,63113,MUSIQUES CLASSIQUES,MUSIQUE CONTEMPORAINE
2123,2024-06-30,2024-07-30,CHALONS EN CHAMPAGNE,,,254,MUSIQUES D'ICI ET D'AILLEURS,www.musiques-ici-ailleurs.com,,25,51108,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2124,2024-08-23,2024-09-02,HAUTVILLERS,,,155,MUSIQUES EN CHAMPAGNE,www.ccgvm.com,,20,51287,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2125,2024-08-15,2024-08-28,TENCE,,,215,MUSIQUES EN VIVARAIS-LIGNON,www.cc-hautlignon.fr,,13,43268,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2126,2024-08-04,2024-08-05,ST AULAYE,,,165,MUSIQUES ÉPICÉES,www.musiques-epicees.com,,23,24376,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
