id_etape,duree_depuis_depart,prix_etape,id_covoiturage,id_lieu
140238,461,6,46640,3770
140239,0,8,46641,3710
140240,215,6,46641,5811
140241,360,5,46641,6997
140242,509,11,46641,4735
140243,0,20,46642,2674
140244,213,3,46642,4328
140245,0,18,46643,3772
140246,310,4,46643,4133
140247,429,2,46643,5338
140248,531,13,46643,461
140249,585,9,46643,6293
140250,0,19,46644,7274
140251,393,13,46644,1420
140252,533,3,46644,1191
140253,653,13,46644,2872
140254,0,12,46645,1689
140255,307,3,46645,485
140256,369,3,46645,1734
140257,543,7,46645,3895
140258,634,7,46645,3503
140259,0,15,46646,3985
140260,83,5,46646,6377
140261,0,6,46647,3855
140262,153,12,46647,3724
140263,0,4,46648,3753
140264,323,4,46648,4589
140265,494,2,46648,2413
140266,0,14,46649,6998
140267,589,7,46649,7278
140268,707,9,46649,3728
140269,907,16,46649,3511
140270,0,8,46650,3732
140271,386,12,46650,3787
140272,489,6,46650,4586
140273,641,9,46650,1417
140274,804,3,46650,4586
140275,0,8,46651,3512
140276,0,4,46652,3325
140277,100,5,46652,3713
140278,0,16,46653,4793
140279,625,16,46653,96
140280,772,9,46653,3713
140281,0,16,46654,4476
140282,425,5,46654,6929
140283,590,17,46654,3783
140284,729,7,46654,7267
140285,746,3,46654,6292
140286,0,14,46655,1922
140287,416,2,46655,4460
140288,0,9,46656,7046
140289,197,6,46656,3889
85033,207,2,28310,198
85034,0,6,28311,7269
85035,401,16,28311,4299
85036,0,4,28312,4513
85037,148,12,28312,6066
85038,306,5,28312,3776
85040,0,16,28313,5818
85041,596,16,28313,4515
85042,0,11,28314,3821
85043,357,9,28314,5796
85044,0,15,28315,6791
85045,358,3,28315,5833
85046,477,2,28315,3848
85047,0,13,28316,3514
85048,444,8,28316,5811
85049,0,6,28317,4518
85050,0,11,28318,68
85051,280,2,28318,3850
85052,0,19,28319,3734
85053,583,3,28319,3928
85054,616,5,28319,3755
85055,634,6,28319,1077
85056,0,7,28320,3779
85057,181,3,28320,780
85058,0,17,28321,5818
85059,614,6,28321,2872
85060,675,2,28321,8
85061,799,5,28321,57
85062,0,6,28322,3820
85063,414,8,28322,3734
85065,574,16,28323,2034
85066,626,4,28323,3751
85067,0,7,28324,3728
85068,438,2,28324,3848
85069,0,19,28325,3854
85070,545,8,28325,7091
85071,0,16,28326,5982
85072,561,3,28326,3780
85073,615,6,28326,3928
85074,702,2,28326,3681
85075,703,5,28326,7271
85076,0,6,28327,4458
85077,0,6,28328,7108
85078,637,3,28328,5942
85079,681,6,28328,3513
85080,796,9,28328,4552
85081,0,14,28329,3655
85082,126,9,28329,4529
85083,245,8,28329,6066
85084,0,8,28330,3707
85085,203,6,28330,3682
85086,0,8,28331,6409
85087,375,3,28331,480
85088,392,2,28331,3443
85089,403,2,28331,1994
85090,475,11,28331,4532
85091,0,4,28332,4678
85092,261,2,28332,3029
85093,322,10,28332,3821
85094,434,3,28332,4525
85095,0,16,28333,4702
85096,310,4,28333,3029
85097,431,6,28333,7264
85098,558,4,28333,7287
85099,0,7,28334,3761
85100,130,2,28334,5866
85101,0,20,28335,2494
85102,250,3,28335,1780
85103,270,3,28335,3890
85105,541,2,28335,5810
85106,0,7,28336,1256
85107,0,4,28337,4260
85108,0,10,28338,4516
85109,506,2,28338,3964
85110,577,9,28338,3605
85111,622,3,28338,3851
85112,0,9,28339,7081
85113,380,2,28339,4482
85114,533,7,28339,2547
85115,663,4,28339,4589
85116,0,4,28340,3749
85117,293,3,28340,198
85118,438,2,28340,1692
85119,0,12,28341,3485
85120,297,2,28341,3760
85121,400,3,28341,3780
85122,431,16,28341,3636
85123,0,9,28342,3715
85124,317,12,28342,4562
85125,350,2,28342,6168
85126,462,3,28342,4560
85127,0,10,28343,5879
85128,402,4,28343,3655
85129,541,7,28343,3
85130,0,9,28344,4590
85131,0,9,28345,652
85132,221,2,28345,4840
85133,374,16,28345,3716
85134,0,12,28346,6172
85135,0,3,28347,5811
85136,323,6,28347,2431
85137,0,4,28348,1806
85138,496,14,28348,4623
85139,506,6,28348,6376
85140,0,9,28349,7041
85141,333,3,28349,6168
85142,0,6,28350,3778
85143,321,3,28350,3762
85144,508,10,28350,1362
85145,0,3,28351,1771
85146,508,8,28351,461
85147,640,5,28351,1222
85148,716,6,28351,3976
85149,0,11,28352,4299
85150,0,16,28353,7254
85151,446,14,28353,3740
85152,499,3,28353,3735
85153,0,9,28354,4588
85154,193,6,28354,3977
85155,204,10,28354,3850
85156,289,4,28354,3753
85157,476,4,28354,4752
85158,0,15,28355,3736
85159,278,8,28355,2215
85160,0,11,28356,4376
85161,303,7,28356,3846
85162,355,4,28356,4133
85163,407,3,28356,3820
85164,430,7,28356,6329
85165,0,16,28357,4809
85166,216,8,28357,4299
85167,348,13,28357,3509
85168,384,4,28357,4514
85169,570,13,28357,2413
85170,0,8,28358,5850
85171,0,10,28359,5795
85172,0,3,28360,4518
85173,366,4,28360,3788
85174,504,5,28360,1923
85175,0,11,28361,2431
85176,0,8,28362,652
85177,487,6,28362,2051
85178,640,10,28362,3884
85179,0,12,28363,1727
85180,0,6,28364,2430
85181,0,10,28365,7259
85182,0,20,28366,6409
85183,430,9,28366,5305
85184,0,13,28367,3751
85185,0,18,28368,1994
85186,202,11,28368,5994
85187,293,3,28368,1076
85188,311,16,28368,3927
85189,468,4,28368,3710
85190,0,17,28369,6716
85191,274,9,28369,1396
85192,322,2,28369,2464
85193,0,5,28370,6327
85194,452,4,28370,4522
85195,614,6,28370,7162
85196,0,5,28371,677
85197,244,5,28371,6928
85198,271,8,28371,1256
85199,419,6,28371,3728
85200,513,14,28371,5882
85201,0,7,28372,2465
85202,532,8,28372,1772
85203,672,3,28372,4590
85204,0,18,28373,2431
85205,221,11,28373,1922
85206,247,2,28373,2048
85207,311,9,28373,5850
85208,0,8,28374,6066
85209,231,8,28374,3250
85210,313,8,28374,4512
85211,0,20,28375,3817
85212,204,4,28375,198
85213,244,5,28375,6066
85214,336,11,28375,6278
85215,0,9,28376,7252
85216,0,11,28377,7501
85217,572,5,28377,3856
85218,613,4,28377,6327
85219,658,12,28377,3726
85220,779,15,28377,1811
85221,0,7,28378,6139
85222,241,10,28378,6936
85223,261,7,28378,5960
85224,0,3,28379,3987
85225,521,8,28379,6931
85226,670,5,28379,7045
85227,0,14,28380,3890
85228,314,6,28380,6884
85229,435,5,28380,3704
85230,0,6,28381,6079
85231,443,2,28381,6876
85232,0,9,28382,3928
140290,374,5,46656,3752
140291,475,13,46656,5739
140292,487,3,46656,4587
140293,0,16,46657,6930
140294,338,6,46657,4512
140295,440,3,46657,4839
140296,0,10,46658,6884
85233,0,7,28383,4512
85234,178,17,28383,6656
85235,330,5,28383,4678
85236,0,16,28384,5857
85237,0,8,28385,6875
85238,298,5,28385,6998
85239,0,3,28386,2464
85240,378,9,28386,3720
85241,0,15,28387,4517
85242,310,3,28387,7271
85243,416,2,28387,3778
85244,0,12,28388,3740
85245,0,17,28389,2673
85246,295,6,28389,3769
85247,0,14,28390,4839
85248,388,9,28390,6882
85249,568,6,28390,6773
85250,0,16,28391,3652
85251,198,6,28391,7269
85252,385,13,28391,4461
85253,507,10,28391,5818
85254,677,4,28391,3513
85255,0,16,28392,1773
85256,432,15,28392,4527
85257,611,4,28392,3976
85258,627,14,28392,1923
85259,745,4,28392,162
85260,0,18,28393,6387
85261,317,2,28393,459
85262,435,4,28393,4773
85263,0,10,28394,7502
85264,484,6,28394,7019
85265,593,5,28394,2401
85266,0,10,28395,484
85267,525,8,28395,6928
85268,0,6,28396,5834
85269,435,5,28396,7289
85270,546,12,28396,1186
85271,0,17,28397,999
85272,199,3,28397,4721
85273,327,2,28397,1692
85274,425,5,28397,2547
85275,497,2,28397,2674
85276,0,15,28398,459
85277,497,5,28398,6997
85278,545,6,28398,4588
85279,624,4,28398,1771
85280,0,10,28399,3752
85281,301,2,28399,4774
85282,0,11,28400,2528
85283,302,3,28400,1923
85284,0,19,28401,5882
85285,356,9,28401,6783
85286,480,2,28401,3825
85287,0,6,28402,3854
85288,54,2,28402,3722
85290,313,20,28402,7281
85291,489,13,28402,3984
85292,0,9,28403,3882
85293,615,2,28403,1776
85294,695,3,28403,1400
85295,0,15,28404,7289
85296,497,11,28404,6376
85297,658,20,28404,3845
85298,0,6,28405,4528
85299,560,4,28405,4764
85300,678,3,28405,1725
85301,792,3,28405,4774
85302,945,8,28405,5794
85303,0,10,28406,3741
85304,44,2,28406,4519
85305,92,11,28406,56
85306,0,14,28407,3485
85307,538,5,28407,4526
85308,0,14,28408,3710
85309,171,11,28408,7272
85310,272,6,28408,6936
85311,0,11,28409,3746
85312,80,11,28409,459
85313,161,2,28409,1240
85314,0,9,28410,4787
85315,443,3,28410,7081
85316,642,12,28410,1261
85317,0,9,28411,6292
85318,370,7,28411,5850
85319,469,9,28411,4299
85320,0,20,28412,3444
85321,424,5,28412,3724
85322,464,10,28412,6929
85323,0,14,28413,5850
85324,435,4,28413,4536
85325,0,18,28414,3681
85326,201,4,28414,6656
85327,250,7,28414,3512
85328,294,15,28414,1400
85329,0,9,28415,3756
85330,317,6,28415,3896
85331,432,9,28415,1774
85332,569,5,28415,5994
85333,0,8,28416,6278
85334,490,8,28416,3720
85335,0,11,28417,1240
85336,0,6,28418,3985
85337,147,4,28418,3605
85338,221,6,28418,1984
85339,241,3,28418,5306
85340,0,7,28419,1790
85341,564,9,28419,4586
85342,627,9,28419,1148
85343,631,8,28419,3737
85344,793,11,28419,7043
85345,0,9,28420,1240
85346,500,8,28420,5961
85347,642,2,28420,3721
85348,796,11,28420,3754
85349,0,17,28421,3702
85350,380,2,28421,4533
85351,416,5,28421,1776
85352,437,3,28421,4513
85353,0,6,28422,2528
85354,150,7,28422,1076
85355,0,13,28423,5866
85356,208,3,28423,3765
85357,369,4,28423,5834
85358,0,15,28424,485
85359,485,16,28424,3784
85360,509,2,28424,4813
85361,675,12,28424,4586
85362,691,10,28424,5961
85363,0,18,28425,187
85364,0,17,28426,1734
85365,0,18,28427,3732
85366,562,6,28427,3770
85367,620,5,28427,3850
85368,742,17,28427,1969
85369,848,9,28427,3509
85370,0,20,28428,3788
85371,402,6,28428,7046
85372,483,10,28428,7275
85373,532,2,28428,7270
85374,0,9,28429,3740
85375,337,8,28429,7
85376,471,8,28429,5794
85377,489,17,28429,5796
85378,688,5,28429,6328
85379,0,13,28430,4315
85380,311,18,28430,4476
85381,0,4,28431,3926
85382,272,8,28431,3784
85383,0,8,28432,3821
85384,317,4,28432,4461
85385,337,2,28432,4735
85386,530,2,28432,3853
85387,0,20,28433,2465
85388,266,4,28433,3821
85389,0,6,28434,1984
85390,251,2,28434,137
85391,349,12,28434,3368
85392,544,12,28434,3512
85393,743,6,28434,4752
85394,0,20,28435,1149
85395,473,6,28435,4530
85396,658,3,28435,4379
85397,0,16,28436,2035
85398,0,8,28437,4471
85399,0,16,28438,63
85400,154,4,28438,3763
85401,247,4,28438,4537
85402,0,8,28439,1256
85403,570,2,28439,5305
85404,617,4,28439,5960
85405,730,15,28439,6378
85406,0,5,28440,7110
85407,252,9,28440,7289
85408,426,7,28440,652
85409,615,11,28440,3592
85410,779,5,28440,3764
85411,0,3,28441,7258
85412,264,7,28441,63
85413,0,7,28442,3977
85414,0,8,28443,4510
85415,425,7,28443,6417
85416,469,4,28443,3985
85417,650,4,28443,6355
85418,0,8,28444,4379
85419,570,4,28444,3717
85420,661,14,28444,7091
85421,0,5,28445,3766
85422,82,10,28445,5805
85423,149,7,28445,6299
85424,222,13,28445,5835
85425,376,2,28445,4764
85426,0,10,28446,3853
85427,424,3,28446,4459
85428,473,6,28446,4541
85429,0,3,28447,7003
85430,407,9,28447,1694
85431,534,8,28447,1734
85432,632,2,28447,1977
85433,809,8,28447,3975
85434,0,12,28448,6875
85435,0,3,28449,1397
85436,177,7,28449,4527
85437,357,2,28449,7256
85438,415,13,28449,3592
85439,603,11,28449,3845
85440,0,4,28450,5834
85441,415,5,28450,3771
85442,541,3,28450,1736
85443,0,7,28451,84
85444,450,15,28451,3721
85445,580,16,28451,4544
85446,657,2,28451,1186
85447,702,2,28451,5857
85448,0,11,28452,3925
85449,530,3,28452,3786
85450,580,2,28452,3705
85451,768,6,28452,2383
85452,871,2,28452,6884
85453,0,20,28453,4624
85454,339,10,28453,7109
85455,516,10,28453,7264
85456,631,8,28453,6998
85457,0,17,28454,34
85458,505,5,28454,3766
85459,511,6,28454,4520
85460,0,4,28455,3776
85461,0,5,28456,6884
85462,309,7,28456,3885
85463,455,6,28456,4787
85464,480,18,28456,6280
85465,0,4,28457,3891
85466,504,6,28457,6655
85467,538,9,28457,4532
85468,0,19,28458,3764
85469,107,2,28458,3781
85470,295,5,28458,2401
85471,0,14,28459,3851
85472,0,5,28460,3785
85473,582,18,28460,4246
85474,595,17,28460,6879
85475,666,4,28460,5866
85476,0,17,28461,3977
85477,464,3,28461,7082
85478,577,4,28461,7403
85479,0,7,28462,3707
85480,0,10,28463,3785
85481,489,15,28463,3890
85482,584,9,28463,6378
85483,0,13,28464,4530
85484,670,2,28464,1931
85485,771,4,28464,1735
85486,0,6,28465,8
85487,331,8,28465,3747
85488,0,16,28466,6417
85489,197,11,28466,4298
85490,396,2,28466,3776
85491,0,16,28467,1302
85492,180,17,28467,7266
85493,196,3,28467,6387
85494,0,17,28468,6168
85495,0,6,28469,3786
85496,599,6,28469,3503
85497,676,2,28469,800
85498,0,7,28470,4461
85499,316,3,28470,6064
85500,406,2,28470,1438
85501,537,17,28470,652
85502,663,3,28470,4510
85503,0,12,28471,677
85504,373,9,28471,4294
85505,528,6,28471,3512
85506,0,6,28472,7073
85507,342,3,28472,3701
85508,0,10,28473,1053
85509,125,5,28473,4751
85510,225,6,28473,3975
85511,359,2,28473,4543
85512,0,15,28474,7278
85513,0,12,28475,6417
85514,437,11,28475,4299
85515,0,6,28476,3734
85516,394,8,28476,3708
85517,479,8,28476,4787
85518,0,7,28477,3702
85519,345,3,28477,7110
85520,386,7,28477,5982
85521,515,2,28477,4512
85522,0,15,28478,7271
85523,571,3,28478,2
85524,631,4,28478,3779
85525,657,10,28478,3896
85526,786,5,28478,3728
85527,0,11,28479,4588
85528,259,2,28479,5972
85529,0,3,28480,2464
85530,404,7,28480,3752
85531,412,7,28480,4764
85532,0,12,28481,3786
140297,335,6,46658,3636
140298,465,5,46658,3751
140299,606,13,46658,4560
140300,802,8,46658,6656
140301,0,18,46659,3635
140302,323,11,46659,3885
140303,369,2,46659,6931
140304,418,3,46659,132
140305,471,3,46659,4503
140306,0,6,46660,6868
140307,0,3,46661,7259
140308,344,14,46661,1191
140309,399,3,46661,5835
140310,0,6,46662,4116
140311,183,12,46662,477
140312,216,15,46662,3925
140313,253,2,46662,3444
140314,0,7,46663,3895
140315,128,13,46663,4678
140316,247,7,46663,3765
140317,0,12,46664,1261
140318,0,4,46665,3977
140319,555,15,46665,4515
140320,646,12,46665,3885
140321,834,6,46665,589
140322,1027,2,46665,2430
140323,0,11,46666,1710
140324,101,5,46666,3443
140325,104,7,46666,6772
140326,194,11,46666,4774
140327,355,10,46666,677
140328,0,18,46667,1969
140329,391,5,46667,7259
140330,412,4,46667,3976
140331,0,13,46668,4541
140332,413,8,46668,3756
140333,529,17,46668,461
140334,654,14,46668,1771
140335,680,3,46668,3845
140336,0,14,46669,3736
140337,290,16,46669,3654
140338,377,6,46669,2034
140339,408,2,46669,5305
140340,0,18,46670,1692
140341,152,7,46670,3723
140342,194,4,46670,1936
140343,338,3,46670,459
140344,476,2,46670,1811
140345,0,17,46671,2431
140346,0,3,46672,4562
140347,0,3,46673,3755
140348,114,3,46673,3369
140349,205,2,46673,4472
140350,210,2,46673,1931
140351,0,10,46674,96
140352,175,3,46674,1396
140353,262,4,46674,4750
140354,0,7,46675,3510
140355,492,9,46675,2051
140356,0,19,46676,4536
140357,636,2,46676,477
140358,657,3,46676,3734
140359,759,4,46676,7270
140360,861,3,46676,3637
140361,0,11,46677,7003
140362,154,4,46677,155
140363,198,2,46677,140
140364,211,14,46677,5992
140365,306,4,46677,459
140366,0,14,46678,2401
140367,364,4,46678,3756
140368,404,5,46678,6378
140369,465,2,46678,3746
140370,561,2,46678,3635
140371,0,19,46679,6772
140372,554,2,46679,6883
140373,745,2,46679,3827
140374,0,19,46680,2505
140375,182,10,46680,4683
140376,195,2,46680,4813
140377,0,10,46681,1240
140379,294,6,46681,6042
140380,378,14,46681,3784
140381,0,12,46682,2048
140382,444,11,46682,6159
140383,574,12,46682,4750
140384,633,3,46682,4809
140385,709,7,46682,3730
140386,0,20,46683,3855
140387,317,6,46683,4528
140388,342,7,46683,3712
140389,404,6,46683,4560
140390,455,5,46683,4116
140391,0,20,46684,3759
140392,0,13,46685,4774
140393,296,4,46685,6773
140394,475,6,46685,3408
140395,529,10,46685,5942
140396,0,19,46686,1923
85533,370,14,28481,1773
85534,522,5,28481,5833
85535,0,5,28482,1984
85536,388,7,28482,4475
85537,0,6,28483,6293
140397,0,14,46687,3487
85539,0,11,28484,4482
85540,290,3,28484,3781
85541,332,13,28484,7269
85542,482,8,28484,3635
85543,545,3,28484,3712
85544,0,20,28485,3439
85545,0,19,28486,3510
85546,440,3,28486,6299
85547,453,3,28486,2383
85548,0,18,28487,1771
85549,197,3,28487,3986
85550,0,6,28488,6387
85551,0,20,28489,4460
85552,457,6,28489,7004
85553,0,20,28490,5805
85554,0,14,28491,4561
85555,0,18,28492,3724
85556,545,6,28492,5835
85557,629,4,28492,4588
85558,828,14,28492,6937
85559,947,10,28492,6378
85560,0,11,28493,7041
85561,0,6,28494,800
85562,425,4,28494,7090
85563,427,10,28494,5306
85564,446,4,28494,3781
85565,0,8,28495,7258
85566,0,17,28496,3637
85567,0,8,28497,7258
85568,0,20,28498,3882
85569,293,7,28498,3739
85570,0,4,28499,4520
85571,273,20,28499,4839
85572,445,12,28499,4517
85573,0,7,28500,4482
85574,491,4,28500,4523
85575,0,12,28501,3504
85576,201,9,28501,6065
85577,0,3,28502,3731
85578,234,8,28502,4534
85579,0,6,28503,6879
85580,166,3,28503,3784
85581,0,11,28504,3787
85582,56,9,28504,4533
85583,207,3,28504,3720
85584,0,16,28505,3725
85585,429,10,28505,3729
85586,606,9,28505,7252
85587,785,6,28505,3765
85588,936,8,28505,4515
85589,0,18,28506,2431
85590,0,20,28507,7047
85591,475,2,28507,4551
85592,0,15,28508,4260
85593,0,15,28509,3734
85594,211,3,28509,3883
85595,351,11,28509,1992
85596,0,13,28510,156
85597,0,10,28511,3775
85598,288,12,28511,6876
85599,417,6,28511,3485
85600,0,15,28512,6111
85601,0,18,28513,2413
85602,648,12,28513,3788
85603,687,2,28513,1790
85604,865,12,28513,3730
85605,1031,3,28513,3986
85606,0,4,28514,1365
85607,648,3,28514,3845
85608,0,4,28515,3872
85609,369,8,28515,6378
85610,387,8,28515,3963
85611,500,4,28515,140
85612,544,6,28515,3485
85613,0,13,28516,1780
85614,195,3,28516,3855
85615,224,2,28516,2049
85616,239,3,28516,4773
85617,328,10,28516,4551
85618,0,5,28517,4519
85619,628,8,28517,5994
85620,0,16,28518,4750
85621,168,3,28518,4116
85622,0,7,28519,3656
85623,451,2,28519,6111
85624,0,4,28520,6655
85625,232,7,28520,3818
85626,319,13,28520,6932
85627,0,9,28521,2674
85628,489,10,28521,6293
85629,0,11,28522,3714
85630,0,12,28523,4472
85631,0,16,28524,801
85632,548,18,28524,3443
140398,558,7,46687,4550
140399,639,2,46687,7042
140400,705,8,46687,4840
140401,840,5,46687,3652
140402,0,7,46688,7290
140403,527,3,46688,3711
140404,546,6,46688,4294
140405,734,8,46688,3605
140406,0,12,46689,1417
140407,0,18,46690,6279
140408,497,4,46690,3736
140409,685,5,46690,1735
140410,0,14,46691,4476
140411,400,4,46691,3762
140412,594,6,46691,3682
140413,709,7,46691,3741
140414,738,6,46691,6168
140415,0,15,46692,1931
140416,283,4,46692,7365
140417,426,4,46692,5972
140418,0,20,46693,3785
140419,406,3,46693,4813
140420,506,12,46693,4525
140421,531,6,46693,3856
140422,604,8,46693,4476
140423,0,11,46694,7267
140424,456,5,46694,1075
140425,0,4,46695,4792
140426,544,10,46695,6138
140427,618,3,46695,3765
140428,0,18,46696,2049
140429,534,11,46696,3701
140430,687,4,46696,1772
140431,0,14,46697,3514
140432,480,11,46697,6357
140433,678,14,46697,6702
140434,690,2,46697,3889
140435,865,4,46697,6875
140436,0,7,46698,801
140437,515,11,46698,3724
140438,0,15,46699,6153
140439,426,4,46699,3714
140440,0,10,46700,6066
140441,218,2,46700,3637
140442,0,12,46701,4659
140443,0,18,46702,7288
140444,445,2,46702,1222
140445,526,15,46702,3444
140446,605,4,46702,798
140447,641,3,46702,7257
140448,0,8,46703,3770
140449,146,3,46703,4537
140450,312,19,46703,3881
140451,0,6,46704,3881
140452,389,9,46704,7277
140453,0,19,46705,3856
140454,256,16,46705,2382
140455,316,14,46705,1993
140456,0,15,46706,3758
140457,395,3,46706,3887
140458,470,3,46706,3887
140459,532,5,46706,4523
140460,0,17,46707,3755
140461,198,3,46707,7089
140462,0,17,46708,7282
140463,362,9,46708,1075
140464,0,14,46709,3735
140465,444,10,46709,3819
140466,574,8,46709,3408
140467,699,5,46709,3963
140468,0,3,46710,1692
140469,212,5,46710,4536
140470,221,7,46710,4376
140471,342,2,46710,3752
140472,414,6,46710,3872
140473,0,15,46711,4840
140474,49,4,46711,651
140475,211,3,46711,3817
140476,0,3,46712,7017
140477,274,9,46712,6938
140478,351,11,46712,81
140479,0,19,46713,81
140480,396,9,46713,3985
140481,575,8,46713,5818
140482,766,8,46713,6868
140483,0,20,46714,3964
140484,0,9,46715,3651
140485,452,3,46715,4526
140486,613,3,46715,4299
140487,748,2,46715,3029
140488,797,12,46715,2430
140489,0,9,46716,484
85633,0,7,28525,3509
85634,378,11,28525,3722
85635,437,3,28525,6927
85636,0,20,28526,6111
85637,0,14,28527,5811
85638,0,11,28528,3726
85639,0,10,28529,3752
85640,496,2,28529,3733
85641,649,6,28529,3408
85642,804,3,28529,3871
85643,862,14,28529,3652
85644,0,11,28530,1775
85645,347,4,28530,7270
85646,438,12,28530,1710
85647,608,7,28530,3717
85648,0,20,28531,1737
85649,581,3,28531,3504
85651,231,5,28532,63
85652,0,13,28533,1737
85653,70,11,28533,3781
85654,0,18,28534,7403
85655,590,6,28534,6873
85656,606,5,28534,3744
85658,268,6,28535,3768
85659,0,16,28536,1364
85660,0,14,28537,2612
85661,511,15,28537,5992
85662,640,4,28537,3753
85663,736,2,28537,5805
85664,862,12,28537,4511
85665,0,6,28538,3732
85666,381,4,28538,4559
85667,0,6,28539,76
85668,217,9,28539,6935
85669,0,13,28540,4752
85670,0,14,28541,1150
85671,199,3,28541,6292
85672,274,3,28541,3778
85673,463,8,28541,2090
85674,0,4,28542,7261
85675,571,8,28542,6800
85676,585,2,28542,6936
85677,776,3,28542,652
85678,896,3,28542,7256
85679,0,14,28543,4523
85680,586,4,28543,7042
85681,669,6,28543,4773
85682,0,16,28544,677
85683,613,8,28544,7263
85684,688,19,28544,3926
85685,0,8,28545,3756
85686,385,3,28545,3975
85687,502,9,28545,6300
85688,535,3,28545,7403
85689,0,18,28546,6873
85690,317,2,28546,5850
85691,0,20,28547,7287
85692,266,4,28547,3408
85693,266,15,28547,4529
85694,352,5,28547,1076
85695,373,18,28547,3752
85696,0,12,28548,3707
85697,143,4,28548,3891
85698,173,10,28548,3778
85699,204,2,28548,3855
85700,349,16,28548,4517
85701,0,9,28549,3509
85702,495,10,28549,3745
85703,654,3,28549,3964
85704,656,16,28549,3503
85705,781,5,28549,6356
85706,0,19,28550,4588
85707,497,4,28550,6079
85708,536,5,28550,3983
85709,0,18,28551,3764
85710,226,9,28551,2430
85711,362,11,28551,6444
85712,424,14,28551,7261
85713,0,19,28552,801
85714,297,8,28552,3771
85715,0,14,28553,3469
85716,344,2,28553,6868
85717,537,4,28553,1421
85718,713,15,28553,7501
85719,806,15,28553,4792
85720,0,10,28554,6376
85721,553,4,28554,198
85722,567,20,28554,3926
85723,0,5,28555,3849
85724,549,6,28555,5338
85725,565,2,28555,3706
85726,581,3,28555,3777
85727,0,8,28556,3747
85728,145,2,28556,3855
85729,0,15,28557,3706
85730,545,3,28557,3701
85731,581,4,28557,3985
140490,198,10,46716,6379
140491,242,6,46716,6689
140492,420,2,46716,3707
140493,564,12,46716,4394
140494,0,9,46717,3855
140495,0,15,46718,3787
140496,322,10,46718,1993
140497,425,6,46718,3656
140498,591,10,46718,1689
140499,643,9,46718,4624
140500,0,17,46719,7272
85733,887,15,28557,7290
85734,0,17,28558,3709
85735,288,3,28558,7274
85736,291,15,28558,3368
85737,318,10,28558,7089
85738,0,14,28559,3723
85739,342,3,28559,6800
85740,534,6,28559,3638
85741,551,3,28559,7285
85742,0,8,28560,3753
85743,119,9,28560,480
85744,248,5,28560,4562
85745,304,8,28560,2413
85746,0,5,28561,484
85747,0,6,28562,3728
85748,0,7,28563,4526
85749,537,8,28563,3511
85750,0,17,28564,613
85751,256,3,28564,4549
85752,287,6,28564,6327
85753,0,3,28565,3740
85754,297,6,28565,999
85755,485,8,28565,5338
85756,556,3,28565,4516
85757,0,10,28566,3986
85758,0,19,28567,7264
85759,450,15,28567,1302
85760,0,18,28568,3682
85761,505,4,28568,4747
85762,518,5,28568,6417
85763,0,7,28569,2494
85764,466,5,28569,7283
85765,0,12,28570,7275
85766,388,2,28570,4523
85767,420,3,28570,3724
85768,0,12,28571,3889
85769,572,2,28571,7092
85770,0,4,28572,5994
85771,111,8,28572,7285
85772,183,2,28572,1772
85773,362,9,28572,6935
85774,0,13,28573,3848
85775,606,2,28573,1364
85776,678,2,28573,7081
85777,708,9,28573,5960
85778,0,11,28574,4471
85779,0,18,28575,7266
85780,283,3,28575,3713
85781,435,2,28575,677
85782,0,4,28576,3883
85783,495,8,28576,3779
85784,583,8,28576,1936
85785,596,5,28576,6378
85786,692,7,28576,4511
85787,0,12,28577,4260
85788,568,6,28577,156
85789,622,7,28577,3719
85790,800,3,28577,3769
85791,811,6,28577,7284
85792,0,18,28578,4839
85793,365,4,28578,6873
140501,276,7,46719,3439
85795,0,3,28579,7502
85796,229,3,28579,7074
85797,348,5,28579,5867
85798,0,10,28580,1418
85799,0,6,28581,3717
85800,477,9,28581,1725
85801,635,5,28581,7289
85802,802,6,28581,5994
85803,814,7,28581,5811
85804,0,13,28582,3733
85805,0,15,28583,3764
85806,0,5,28584,7004
85807,592,12,28584,4809
85808,707,3,28584,7288
85809,751,9,28584,3871
85810,907,2,28584,3885
85811,0,6,28585,3627
85812,311,4,28585,3368
85813,0,10,28586,1790
85814,214,3,28586,6042
85815,338,2,28586,7043
85816,0,14,28587,6139
85817,445,4,28587,4683
85818,504,16,28587,4537
85819,696,2,28587,3872
85820,0,7,28588,7279
85821,223,3,28588,4379
85822,268,14,28588,3856
85823,442,18,28588,3704
85824,0,15,28589,6172
85825,502,13,28589,4379
85826,0,8,28590,3512
85827,519,3,28590,6327
85828,669,13,28590,3964
85829,0,4,28591,4524
85830,72,14,28591,4528
85831,125,4,28591,1984
85832,294,5,28591,6138
140502,405,2,46719,3736
140503,0,14,46720,3704
140504,508,3,46720,1077
140505,0,10,46721,7091
140506,161,4,46721,4461
140507,351,2,46721,800
140508,0,20,46722,7047
140509,170,10,46722,6879
140510,302,7,46722,4511
140511,363,9,46722,6280
140512,560,13,46722,484
140513,0,11,46723,3896
140514,268,5,46723,3749
140515,460,16,46723,3727
140516,460,2,46723,7044
140517,0,16,46724,2872
140518,511,9,46724,3766
140519,0,5,46725,4395
140520,339,9,46725,4590
140521,515,2,46725,3682
140522,683,4,46725,6172
140523,714,7,46725,6800
140524,0,8,46726,7082
140525,298,7,46726,1780
140526,466,10,46726,68
