idLieu,nomLieu,adresseLieu,commune,codeINSEELieu,typeLieu,longitude_x,latitude_x,codeINSEE,communeINSEE,codePostal,latitude_y,longitude_y,departement
4678,Parking Michonette,19 Avenue du GÃ©nÃ©ral Bigeard. 54200 Toul,TOUL,54528,Parking,5.8934889,48.671245,54528,TOUL,54200.0,48.6865463937,5.89508449535,54.0
4683,Aire de covoiturage de IntermarchÃ©. Cap Ouest,Parc d'activÃ© Cap Ouest. 56350 Allaire,ALLAIRE,56001,Aire de covoiturage,-2.176899,47.633338,56001,ALLAIRE,56350.0,47.6392193445,-2.17681507496,56.0
4685,Aire de covoiturage de Botquelen,28 Route de Parc Botquelen. 56610 Arradon,ARRADON,56003,Aire de covoiturage,-2.818309,47.64101,56003,ARRADON,56610.0,47.6335958588,-2.8220328139,56.0
4702,Parking Salle des FÃ©tes,3 Rue des Cerisiers. 56480 ClÃ©guÃ©rec,CLEGUEREC,56041,Parking,-3.073162,48.125051,56041,CLEGUEREC,56480.0,48.1278326906,-3.0634223364,56.0
4721,Aire de covoiturage de Kergo-Kernous,Kernours. 56700 Kervignac,KERVIGNAC,56094,Aire de covoiturage,-3.286759,47.759906,56094,KERVIGNAC,56700.0,47.7686555667,-3.2479141613,56.0
4722,Aire de covoiturage de Le Porzo,Rohabon. 56700 Kervignac,KERVIGNAC,56094,Aire de covoiturage,-3.238014,47.79493,56094,KERVIGNAC,56700.0,47.7686555667,-3.2479141613,56.0
4735,Pont Suspendu,Le Pont. Boulevard de Bretagne. 56130 Nivillac,NIVILLAC,56147,Aire de covoiturage,-2.303977,47.525974,56147,NIVILLAC,56130.0,47.5405533272,-2.24923467173,56.0
4747,Aire de covoiturage de ManÃ©guen,20 Maneguen. 56680 Plouhinec,PLOUHINEC,56169,Aire de covoiturage,-3.220152,47.706464,56169,PLOUHINEC,56680.0,47.6929109171,-3.23358959435,56.0
4750,Parking E.Leclerc St Niel,85 Avenue de la LibÃ©ration. 56300 Pontivy,PONTIVY,56178,SupermarchÃ©,-2.945259,48.069514,56178,PONTIVY,56300.0,48.0729953877,-2.97046592885,56.0
4751,Aire de covoiturage de Ninijo Route de QuimperlÃ©,16 Rue ChÃ©teaubriand. 56620 Pont-Scorff,PONT SCORFF,56179,Aire de covoiturage,-3.41245,47.83366,56179,PONT SCORFF,56620.0,47.839096749,-3.41967999137,56.0
4752,Route de Lorient,2-4 Rue Kroez Forn. 56620 Pont-Scorff,PONT SCORFF,56179,Aire de covoiturage,-3.404594,47.829438,56179,PONT SCORFF,56620.0,47.839096749,-3.41967999137,56.0
4764,Aire de covoiturage de Kerboulard,D775. 56250 Saint-Nolff,ST NOLFF,56231,Aire de covoiturage,-2.633671,47.695577,56231,ST NOLFF,56250.0,47.6984675237,-2.66583210925,56.0
4773,Aire de covoiturage de Atlanville,2 Rue Aristide Boucicaut. 56000 Vannes,VANNES,56260,Aire de covoiturage,-2.789974,47.670669,56260,VANNES,56000.0,47.6597493766,-2.75714329498,56.0
4774,Rond Point des 3 Rois,21 Rue de Kerbiquette. 56000 Vannes,VANNES,56260,Aire de covoiturage,-2.769405,47.686177,56260,VANNES,56000.0,47.6597493766,-2.75714329498,56.0
4787,Covoiturage SANEF Phalsbourg,A4 Sortie 43,PHALSBOURG,57540,Sortie d'autoroute,7.238651883,48.77027,57540,PHALSBOURG,57370.0,48.7666597988,7.26359977418,57.0
4792,Aire de covoiturage du Buchel,45 Route du Buchel,THIONVILLE,57672,Aire de covoiturage,6.110775,49.356778,57672,THIONVILLE,57100.0,49.3759716201,6.12928314217,57.0
4793,E.Leclerc Drive Thionville Veymerange,84 route du Buchel,THIONVILLE,57672,SupermarchÃ©,6.1107883,49.360351,57672,THIONVILLE,57100.0,49.3759716201,6.12928314217,57.0
4809,Botanic,vers A77,VARENNES VAUZELLES,58303,SupermarchÃ©,3.142779,47.032892,58303,VARENNES VAUZELLES,58640.0,47.0372879565,3.14354311851,58.0
4813,Le Fort,"Chemin de la Chapelle Lacroix, 59910 Bondues",BONDUES,59090,Parking,3.0881945409,50.6934782332,59090,BONDUES,59910.0,50.7096656233,3.09529083038,59.0
4839,Route d'Hazebrouck,"Route d'Hazebrouck, 59270 MÃ©teren",METEREN,59270,Aire de covoiturage,2.699398,50.734627,59401,METEREN,59270.0,50.7479005121,2.67634884839,59.0
4840,Aire de covoiturage de MÃ©teren Haeghe Doorne,"Rte d'Hazebrouck, 59270 MÃ©teren",METEREN,59270,Aire de covoiturage,2.699539,50.734696,59401,METEREN,59270.0,50.7479005121,2.67634884839,59.0
4856,Petit Maroc,"B'Twin Village, Rue du Professeur Langevin, 59000 Lille",LILLE,59350,Parking,3.0833456182,50.6201221014,59350,LILLE,59160.0,50.6317183168,3.04783272312,59.0
5305,Eglise St BarthÃ©lÃ©my,2-8 Avenue du Pays d'Ouche,L AIGLE,61214,Aire de covoiturage,0.633871,48.768305,61214,L AIGLE,61300.0,48.7561549553,0.611126420423,61.0
5306,Parking CommunautÃ© de Communes des Pays de L'Aigle,Place du Parc,L AIGLE,61214,Aire de covoiturage,0.634393,48.76216,61214,L AIGLE,61300.0,48.7561549553,0.611126420423,61.0
5338,Covoiturage SANEF Arras,A1 Sortie 15,ARRAS,62041,Sortie d'autoroute,2.863659,50.269056,62041,ARRAS,62000.0,50.2898964997,2.76587316711,62.0
5739,Covoiturage Saint-Omer,A26 Sortie 3,ST OMER,62765,Sortie d'autoroute,2.17273618,50.7229756,62765,ST OMER,62500.0,50.7679781717,2.26334881482,62.0
5794,Parking Rue St Pierre,5 Rue Saint-Pierre. 63600 Ambert,AMBERT,63003,Parking,3.728722699,45.54739284,63003,AMBERT,63600.0,45.5557839461,3.75625356567,63.0
5795,Place du Livradois,10 Place du Livradois. 63600 Ambert,AMBERT,63003,Parking,3.745097473,45.54881427,63003,AMBERT,63600.0,45.5557839461,3.75625356567,63.0
5796,Place Georges Courtial,25 Avenue Georges Clemenceau. 63600 Ambert,AMBERT,63003,Parking,3.740025276,45.55201074,63003,AMBERT,63600.0,45.5557839461,3.75625356567,63.0
5805,Parking Salle du Moulin de L'Ã©tang,Avenue de la RÃ©publique. 63160 Billom,BILLOM,63040,Parking,3.332541546,45.72338659,63040,BILLOM,63160.0,45.7251184657,3.32304115809,63.0
5807,Parking Avenue des Etats-Unis,250 Avenue des Ã©tats Unis. 63150 La Bourboule,LA BOURBOULE,63047,Parking,2.746343886,45.5903989,63047,LA BOURBOULE,63150.0,45.5796236201,2.7501805247,63.0
5810,Parking du Parc,2 Rue du Grillon. 63118 CÃ©bazat,CEBAZAT,63063,Parking,3.098680669,45.82999116,63063,CEBAZAT,63118.0,45.8318909179,3.10802814876,63.0
5811,Parking Ã©cole de Musique,13 Rue d'Aubiat. 63118 CÃ©bazat,CEBAZAT,63063,Parking,3.093966611,45.83361074,63063,CEBAZAT,63118.0,45.8318909179,3.10802814876,63.0
5818,Parking Place Henri dunant,72 Rue des Liondards. 63000 Clermont-Ferrand,CLERMONT FERRAND,63113,Parking,3.08982784,45.76181601,63113,CLERMONT FERRAND,63100.0,45.7856492991,3.11554542903,63.0
5833,Parking Ibis,4 Avenue du Dr Bienfait. 63500 Issoire,ISSOIRE,63178,Parking,3.270568829,45.55142715,63178,ISSOIRE,63500.0,45.5455577894,3.24499324643,63.0
5834,Parking PÃ©le Emploi,47B Rue du Huit Mai. 63500 Issoire,ISSOIRE,63178,Parking,3.242664866,45.54377351,63178,ISSOIRE,63500.0,45.5455577894,3.24499324643,63.0
5835,Parking Rue de L'Union SoviÃ©tique,Rue de l'Union SoviÃ©tique. 63500 Issoire,ISSOIRE,63178,Parking,3.254863415,45.54487228,63178,ISSOIRE,63500.0,45.5455577894,3.24499324643,63.0
5850,Parking Casino,6 AllÃ©e George Sand. 63240 Le Mont-Dore,MONT DORE,63236,Parking,2.808437102,45.57400505,63236,MONT DORE,63240.0,45.5760999131,2.80995918175,63.0
5857,Parking du CimetiÃ©re,256 La Gare. 63330 Pionsat,PIONSAT,63281,Parking,2.690104663,46.11456933,63281,PIONSAT,63330.0,46.1199954597,2.68534957248,63.0
5866,Parking Croisement D421 Et D2009,D2009,ST BONNET PRES RIOM,63327,Parking,3.14122708,45.9239458,63327,ST BONNET PRES RIOM,63200.0,45.9285193382,3.11628669554,63.0
5867,Parking du Stade,3 Rue du Stade. 63200 Saint-Bonnet-prÃ©s-Riom,ST BONNET PRES RIOM,63327,Parking,3.109231203,45.93446242,63327,ST BONNET PRES RIOM,63200.0,45.9285193382,3.11628669554,63.0
5879,Parking de covoiturage de Thiers Ouest,A89 Sortie 29 Thiers Ouest,THIERS,63430,Aire de covoiturage,3.504613,45.859465,63430,THIERS,63300.0,45.8620554106,3.53945258847,63.0
5882,Aire de Covoiturage de Volvic,"Rond point D15/D986, Volvic",VOLVIC,63470,Aire de covoiturage,3.039318,45.864876,63470,VOLVIC,63530.0,45.8681922975,3.01900139762,63.0
5941,Aire de covoiturage de la Plaine Sportive,Route de la Pierre Saint-Martin RD919,OLORON STE MARIE,64422,Aire de covoiturage,-0.627918,43.184557,64422,OLORON STE MARIE,64400.0,43.1560871189,-0.587546244432,64.0
5942,Aire de covoiturage de la Salle Palas,6 Avenue de Lattre de Tassigny,OLORON STE MARIE,64422,Aire de covoiturage,-0.619685,43.192547,64422,OLORON STE MARIE,64400.0,43.1560871189,-0.587546244432,64.0
5960,Parking Base de loisirs,Avenue Marcel Paul,ORTHEZ,64430,Parking,-0.757269,43.473438,64430,ORTHEZ,64300.0,43.4943173399,-0.779874853399,64.0
5961,Rond Point FranÃ§ois Mitterand,D933,ORTHEZ,64430,Parking,-0.749536,43.500679,64430,ORTHEZ,64300.0,43.4943173399,-0.779874853399,64.0
5972,Parking du Jet d'eau (rond point),Intersection RD933 - RD430,SALIES DE BEARN,64499,Parking,-0.912025,43.475921,64499,SALIES DE BEARN,64270.0,43.4683239252,-0.917789447505,64.0
5982,Aire de covoiturage Boulevard Espagne,4 Impasse Maurice Dezes. 65100 Lourdes,LOURDES,65286,Aire de covoiturage,-0.044235,43.084531,65286,LOURDES,65100.0,43.1074297344,-0.0768069387932,65.0
5992,Aire Multimodale D'ArgelÃ©s-Sur-Mer,sortie numÃ©ro10 de la 2x2 voies. direction ArgelÃ©s,ARGELES SUR MER,66008,Aire de covoiturage,3.004721,42.563345,66008,ARGELES SUR MER,66700.0,42.5352193463,3.02429862885,66.0
5994,Aire de covoiturage Christian Bourquin,Sortie nÂ°10 de la 2x2 voies (RD914) Â direction ArgelÃ¨s,ARGELES SUR MER,66008,Aire de covoiturage,3.00629718122744,42.56353596223298,66008,ARGELES SUR MER,66700.0,42.5352193463,3.02429862885,66.0
6042,Aire Multimodale Ille-Sur-TÃ©t,esplanade de la gare,ILLE SUR TET,66088,Aire de covoiturage,2.623839,42.668167,66088,ILLE SUR TET,66130.0,42.6774223178,2.61639804475,66.0
6064,Aire de Covoiturage de Saint Assiscle,Rond Point de la Massane - Avenue de Prades Perpignan,PERPIGNAN,66136,Aire de covoiturage,2.87237698489584,42.6985497304572,66136,PERPIGNAN,66000.0,42.6965954131,2.89936953979,66.0
6065,Aire de Covoiturage de Panchot,1995 Avenue Julien Panchot 66000 Perpignan,PERPIGNAN,66136,Aire de covoiturage,2.86400609087645,42.6832618992266,66136,PERPIGNAN,66000.0,42.6965954131,2.89936953979,66.0
6066,Parking de covoiturage de Perpignan Sud,D900A-D612A - Giratoire EuromÃ©diterranÃ©e,PERPIGNAN,66136,Aire de covoiturage,2.857504104806164,42.67059295139308,66136,PERPIGNAN,66000.0,42.6965954131,2.89936953979,66.0
6079,Aire de Covoiturage du PÃ©age Nord,Sortie NÂ°41  A9 - PÃ©age Nord de Perpignan,RIVESALTES,66164,Aire de covoiturage,2.89860759340321,42.7805703124629,66164,RIVESALTES,66600.0,42.7785910442,2.87687296538,66.0
6111,Aire de covoiturage Barr-Andlau A35  RD1422-62,RD1422-62. 67140 Barr,BARR,67021,Sortie d'autoroute,7.471024998,48.394747,67021,BARR,67140.0,48.4149512356,7.39930438782,67.0
6138,Parking Cora,1 Route du Rhin. 67500 Haguenau,HAGUENAU,67180,SupermarchÃ©,7.838139,48.800628,67180,HAGUENAU,67500.0,48.8417047695,7.83010404968,67.0
6139,Parking Parc Bellevue,59 Route de Strasbourg. 67500 Haguenau,HAGUENAU,67180,Parking,7.774206,48.806239,67180,HAGUENAU,67500.0,48.8417047695,7.83010404968,67.0
6153,Parking Allee des Cygnes,1 Rue du General Mittelhauser. 67630 Lauterbourg,LAUTERBOURG,67261,Parking,8.18194137,48.97719195,67261,LAUTERBOURG,67630.0,48.9637116345,8.18637725776,67.0
6159,Parking Centre de Secours,5 Avenue de l'Europe. 67390 Marckolsheim,MARCKOLSHEIM,67281,Parking,7.553026819,48.16345847,67281,MARCKOLSHEIM,67390.0,48.1496222393,7.56101805973,67.0
6168,Parking Stade,RD422. 67210 Obernai,OBERNAI,67348,Parking,7.49172,48.457747,67348,OBERNAI,67210.0,48.4593467321,7.48006434701,67.0
6172,Parking Centre Culturel,65 Rue Principale. 67290 La Petite-Pierre,LA PETITE PIERRE,67371,Parking,7.31925,48.862491,67371,LA PETITE PIERRE,67290.0,48.8657597248,7.32734776032,67.0
6278,Hippodrome de Parilly,Parc de Parilly,BRON,69029,Parking,4.9108159,45.7209238,69029,BRON,69500.0,45.7344856902,4.91168159471,69.0
6279,Parking Espace Albert Camus,Espace Albert Camus,BRON,69029,Parking,4.9167626,45.7267711,69029,BRON,69500.0,45.7344856902,4.91168159471,69.0
6280,Parking Stade Pierre duboeuf,Stade Pierre Duboeuf,BRON,69029,Parking,4.9040174,45.7415452,69029,BRON,69500.0,45.7344856902,4.91168159471,69.0
6292,Parking Porte de Lyon,Porte de Lyon,DARDILLY,69072,Aire de covoiturage,4.7609438,45.8231057,69072,DARDILLY,69570.0,45.8120018662,4.74663974001,69.0
6293,Parking Paillet,Paillet,DARDILLY,69072,Parking,4.7469751,45.8224555,69072,DARDILLY,69570.0,45.8120018662,4.74663974001,69.0
6299,Parking du FunÃ©rarium,Chemin des Pins,FRANCHEVILLE,69089,Parking,4.748545,45.7316214,27265,FRANCHEVILLE,27160.0,48.7942723344,0.838965152911,27.0
6300,Parking MÃ©diathÃ©que,IRIS - MÃ©diathÃ©que,FRANCHEVILLE,69089,Parking,4.7629476,45.7307383,27265,FRANCHEVILLE,27160.0,48.7942723344,0.838965152911,27.0
6327,Parking Carnot,Carnot,NEUVILLE SUR SAONE,69143,Parking,4.8344126,45.882988,69143,NEUVILLE SUR SAONE,69250.0,45.8829276204,4.84373616973,69.0
6328,Parking de La Gare,Gare,NEUVILLE SUR SAONE,69143,Parking,4.8398021,45.8777595,69143,NEUVILLE SUR SAONE,69250.0,45.8829276204,4.84373616973,69.0
6329,Parking Place Verdun,SaÃ©ne,NEUVILLE SUR SAONE,69143,Parking,4.8355394,45.8782247,69143,NEUVILLE SUR SAONE,69250.0,45.8829276204,4.84373616973,69.0
6355,Parking du CimetiÃ©re,CimetiÃ©re,ST GENIS LES OLLIERES,69205,Parking,4.7358403,45.7571357,69205,ST GENIS LES OLLIERES,69290.0,45.7610551042,4.72602177608,69.0
6356,Parking du Stade,Stade,ST GENIS LES OLLIERES,69205,Parking,4.729648,45.7675244,69205,ST GENIS LES OLLIERES,69290.0,45.7610551042,4.72602177608,69.0
6357,Parking MÃ©rieux,Avenue Marcel MÃ©rieux,ST GENIS LES OLLIERES,69205,Parking,4.727685,45.7597481,69205,ST GENIS LES OLLIERES,69290.0,45.7610551042,4.72602177608,69.0
6376,Parking du Stade,Rue des droits de l'homme,VAUGNERAY,69255,Parking,4.6840778,45.7386099,69255,VAUGNERAY,69670.0,45.7318792519,4.64378667979,69.0
6377,Parking Maison Blanche,Maison Blanche,VAUGNERAY,69255,Parking,4.6700908,45.7327763,69255,VAUGNERAY,69670.0,45.7318792519,4.64378667979,69.0
6378,Parking Stade Jomard,Stade Jomard,VAULX EN VELIN,69256,Parking,4.929895,45.7742164,69256,VAULX EN VELIN,69120.0,45.7858821061,4.92637767698,69.0
6379,Parking de La Poste,Quai du bassin,VERNAISON,69260,Parking,4.8118702,45.6461864,69260,VERNAISON,69390.0,45.6493899066,4.80930520738,69.0
6387,Parking Espace Joly,Espace Joly,CHASSIEU,69271,Parking,4.9681042,45.738131,69271,CHASSIEU,69680.0,45.7376148968,4.96172914286,69.0
6409,Aire de covoiturage de St Laurent de Mure,Les Marches du RhÃ©ne,ST LAURENT DE MURE,69288,Aire de covoiturage,5.0629744,45.6837123,69288,ST LAURENT DE MURE,69720.0,45.6834072587,5.06089287169,69.0
6417,Parking de L'Eglise,Route de Saint-Trivier,SATHONAY VILLAGE,69293,Parking,4.8751173,45.8315063,69293,SATHONAY VILLAGE,69580.0,45.8402514448,4.88563860144,69.0
6444,Parking de covoiturage du Mans ZI Sud,A28 Sortie 23 Le Mans ZI Sud,CHANGE,72058,Aire de covoiturage,0.311337,48.005521,53054,CHANGE,53810.0,48.1079801148,-0.800104772023,53.0
6655,Aire de covoiturage de BocapÃ©le,Zone BocapÃ©le,BRESSUIRE,79049,Aire de covoiturage,-0.474444444,46.84861111,79049,BRESSUIRE,79300.0,46.8545755683,-0.479375922286,79.0
6656,Aire de covoiturage de La Fourchette,Giratoire Zone Alphaparc,BRESSUIRE,79049,Aire de covoiturage,-0.530555556,46.845,79049,BRESSUIRE,79300.0,46.8545755683,-0.479375922286,79.0
6657,Parking Mine D'Or Croisement D740 D950,Croisement D740 D950,BRIOUX SUR BOUTONNE,79057,Parking,-0.210812,46.152727,79057,BRIOUX SUR BOUTONNE,79170.0,46.1418337503,-0.218953610699,79.0
6689,Parking de La Croix de Bel Air,Echangeur RN249 RD33,NUEIL LES AUBIERS,79195,Aire de covoiturage,-0.63127,46.898262,79195,NUEIL LES AUBIERS,79250.0,46.9403172404,-0.596385417876,79.0
6702,Place denfert Rochereau,Place Denfert Rochereau et D611 et D24,ST MAIXENT L ECOLE,79270,Parking,-0.198611111,46.41527778,79270,ST MAIXENT L ECOLE,79400.0,46.4128319027,-0.210238265156,79.0
6716,Parking Route AndrÃ© Colas,Route du Docteur AndrÃ© Colas,THOUARS,79329,Parking,-0.184166667,46.97333333,79329,THOUARS,79100.0,46.9828628407,-0.199581467021,79.0
6760,Covoiturage SANEF Roye,A1 Sortie 12,ROYE,80685,Sortie d'autoroute,2.770115,49.707078,80685,ROYE,80700.0,49.6936899931,2.78868757676,80.0
6768,Aire de Croix de Mille,A 68 Echangeur RD 988 Carmaux La Croix de Mille,CARMAUX,81060,Aire de covoiturage,2.235,44.0801,81060,CARMAUX,81400.0,44.0566667256,2.16641418483,81.0
6772,Aire de Brens,A68 Echangeur D 968 Gaillac Graulhet,GAILLAC,81099,Aire de covoiturage,1.9046,43.8772,81099,GAILLAC,81600.0,43.9170968776,1.88647213801,81.0
6773,Aire de Couffouleux,A 68 Echangeur RD 12 Rabastens Couffouleux Graulhet,GRAULHET,81105,Aire de covoiturage,1.7596,43.7937,81105,GRAULHET,81300.0,43.7576562195,2.00122512851,81.0
6776,Aire de Montans,A68 Echangeur RD 10 Lisle s- Tarn Montans,LISLE SUR TARN,81145,Aire de covoiturage,1.8438,43.8433,81145,LISLE SUR TARN,81310.0,43.8974980421,1.78200143861,81.0
6783,Aire de Montgaillard Salvagnac,Giratoire RD 999 Montgaillard (RD 999 X RD 12),MONTGAILLARD,81178,Aire de covoiturage,1.5924,43.9152,11245,MONTGAILLARD,11330.0,42.9046014463,2.62879585851,11.0
6791,Aire de Garban Puygouzon,RD 612 Puygouzon (RD 612 X Avenue de Garban),PUYGOUZON,81218,Aire de covoiturage,2.1635,43.8896,81218,PUYGOUZON,81990.0,43.8884573228,2.16955643928,81.0
6800,Aire de Saint Sulpice,A 68 Echangeur RD 630 St Sulpice Lavaur,ST SULPICE LA POINTE,81271,Aire de covoiturage,1.7115,43.7593,81271,ST SULPICE LA POINTE,81370.0,43.7589885163,1.68659997767,81.0
6823,Parking de covoiturage de Castelsarrasin,A62 Sortie 9 Castelsarrasin,CASTELSARRASIN,82033,Aire de covoiturage,1.097194,44.05611,82033,CASTELSARRASIN,82100.0,44.0490326525,1.12348123121,82.0
6868,Aire de covoiturage de Bandol,Ã©changeur sur l'A50 et Le pont d'Aran,BANDOL,83009,Aire de covoiturage,5.769544,43.142305,83009,BANDOL,83150.0,43.1473544522,5.74789358398,83.0
6873,Aire de covoiturage des 4 chemins,RD4 giratoire des 4 chemins,FAYENCE,83055,Aire de covoiturage,6.690902,43.597002,83055,FAYENCE,83440.0,43.6103345822,6.67843279926,83.0
6875,Aire de covoiturage de La Bouverie,La Bouverie giratoire RD12 - RD 29,HYERES,83069,Aire de covoiturage,6.117951,43.173273,83069,HYERES,83400.0,43.1018713534,6.18898508469,83.0
6876,Aire de covoiturage de Valcros,Ã©changeur de Valcros et RD98,LA LONDE LES MAURES,83071,Aire de covoiturage,6.255801,43.147299,83071,LA LONDE LES MAURES,83250.0,43.1689213414,6.24285151023,83.0
6879,Aire de covoiturage de NÃ©oules,Giratoire RD554-RD68,NEOULES,83088,Aire de covoiturage,6.007159,43.315089,83088,NEOULES,83136.0,43.2945310996,6.02592739077,83.0
6882,Aire de covoiturage de Sollies-Pont et Ste Christine,ZA Ste Christine et RD97 et rond point des Andues,SOLLIES PONT,83130,Aire de covoiturage,6.046814,43.206306,83130,SOLLIES PONT,83210.0,43.1907611248,6.06327697157,83.0
6883,Aire de covoiturage de L'Escaillon,L'Escaillon,TOULON,83137,Aire de covoiturage,5.887513,43.128238,83137,TOULON,83200.0,43.1361589728,5.93239634249,83.0
6884,Aire de covoiturage de Ste Musse,Ste Musse,TOULON,83137,Aire de covoiturage,5.983086,43.129506,83137,TOULON,83200.0,43.1361589728,5.93239634249,83.0
6927,Aire de covoiturage de La Caserne des Pompiers,Rue du Stade. 85190 Aizenay,AIZENAY,85003,Aire de covoiturage,-1.6081,46.7371,85003,AIZENAY,85190.0,46.7384516809,-1.62702889721,85.0
6928,Aire de covoiturage des CentaurÃ©es,Impasse de. L'OrgeriÃ©re. 85190 Aizenay,AIZENAY,85003,Aire de covoiturage,-1.6187,46.7348,85003,AIZENAY,85190.0,46.7384516809,-1.62702889721,85.0
6929,Parking de La Gare,12 Route du PoirÃ©. 85190 Aizenay,AIZENAY,85003,Parking,-1.6025,46.7389,85003,AIZENAY,85190.0,46.7384516809,-1.62702889721,85.0
6930,Aire de covoiturage de La Caserne des Pompiers,Rue du Stade. 85190 Aizenay,AIZENAY,85003,Aire de covoiturage,-1.6081,46.7371,85003,AIZENAY,85190.0,46.7384516809,-1.62702889721,85.0
6931,Aire de covoiturage des CentaurÃ©es,Impasse de. L'OrgeriÃ©re. 85190 Aizenay,AIZENAY,85003,Aire de covoiturage,-1.6187,46.7348,85003,AIZENAY,85190.0,46.7384516809,-1.62702889721,85.0
6932,Parking de La Gare,12 Route du PoirÃ©. 85190 Aizenay,AIZENAY,85003,Parking,-1.6025,46.7389,85003,AIZENAY,85190.0,46.7384516809,-1.62702889721,85.0
6935,Aire de covoiturage de La Landette - Rd160-Rd4 (Aubigny),D160. 85430 Venansault,AUBIGNY LES CLOUZEAUX,85008,Aire de covoiturage,-1.5128,46.6492,85008,AUBIGNY LES CLOUZEAUX,85430.0,46.6028241769,-1.46743549114,85.0
6936,Aire de covoiturage de La Landette - Rd160-Rd4 (Aubigny),D160. 85430 Venansault,AUBIGNY LES CLOUZEAUX,85008,Aire de covoiturage,-1.5128,46.6492,85008,AUBIGNY LES CLOUZEAUX,85430.0,46.6028241769,-1.46743549114,85.0
6937,Parking du Champ de Foire,14 Avenue de Lattre de Tassigny. 85440 AvrillÃ©,AVRILLE,85010,Parking,-1.492,46.4702,85010,AVRILLE,85440.0,46.4744272125,-1.49524360118,85.0
6938,Parking du Champ de Foire,14 Avenue de Lattre de Tassigny. 85440 AvrillÃ©,AVRILLE,85010,Parking,-1.492,46.4702,85010,AVRILLE,85440.0,46.4744272125,-1.49524360118,85.0
6997,Parking des Stades,106 Route de Pouzauges. 85390 Cheffois,CHEFFOIS,85067,Parking,-0.7929,46.6715,85067,CHEFFOIS,85390.0,46.6786935635,-0.782949851125,85.0
6998,Parking des Stades,106 Route de Pouzauges. 85390 Cheffois,CHEFFOIS,85067,Parking,-0.7929,46.6715,85067,CHEFFOIS,85390.0,46.6786935635,-0.782949851125,85.0
7003,Place de La Mairie,15 Rue du PrÃ©sident Auguste Durand. 85610 Cugand,CUGAND,85076,Aire de covoiturage,-1.2544,47.0656,85076,CUGAND,85610.0,47.0602388146,-1.25289811103,85.0
7004,Place de La Mairie,15 Rue du PrÃ©sident Auguste Durand. 85610 Cugand,CUGAND,85076,Aire de covoiturage,-1.2544,47.0656,85076,CUGAND,85610.0,47.0602388146,-1.25289811103,85.0
7017,Aire de covoiturage du Riot du Plessis,2 La Gite du Moulin. 85280 La FerriÃ©re,LA FERRIERE,85089,Aire de covoiturage,-1.3255,46.7079,85089,LA FERRIERE,85280.0,46.7215872927,-1.33469332327,85.0
7018,Place de La Paix,6 Rue du Bout de ville. 85280 La FerriÃ©re,LA FERRIERE,85089,Aire de covoiturage,-1.313,46.7137,85089,LA FERRIERE,85280.0,46.7215872927,-1.33469332327,85.0
7019,Aire de covoiturage du Riot du Plessis,2 La Gite du Moulin. 85280 La FerriÃ©re,LA FERRIERE,85089,Aire de covoiturage,-1.3255,46.7079,85089,LA FERRIERE,85280.0,46.7215872927,-1.33469332327,85.0
7020,Place de La Paix,6 Rue du Bout de ville. 85280 La FerriÃ©re,LA FERRIERE,85089,Aire de covoiturage,-1.313,46.7137,85089,LA FERRIERE,85280.0,46.7215872927,-1.33469332327,85.0
7041,Aire de covoiturage de La CossonniÃ©re,D755B. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-0.9716,46.863,85109,LES HERBIERS,85500.0,46.8666125813,-1.02216086186,85.0
7042,Aire de covoiturage de La SabliÃ©re,65 Route de Cholet. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.0104,46.8826,85109,LES HERBIERS,85500.0,46.8666125813,-1.02216086186,85.0
7043,Aire de covoiturage des Herbiers,A87 Rue des Herbiers. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.046942,46.903735,85109,LES HERBIERS,85500.0,46.8666125813,-1.02216086186,85.0
7044,Aire de covoiturage de La CossonniÃ©re,D755B. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-0.9716,46.863,85109,LES HERBIERS,85500.0,46.8666125813,-1.02216086186,85.0
7045,Aire de covoiturage de La SabliÃ©re,65 Route de Cholet. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.0104,46.8826,85109,LES HERBIERS,85500.0,46.8666125813,-1.02216086186,85.0
7046,Aire de covoiturage des Herbiers,A87 Rue des Herbiers. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.046942,46.903735,85109,LES HERBIERS,85500.0,46.8666125813,-1.02216086186,85.0
7047,Parking de covoiturage des Herbiers,A87 Sortie 29 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.046684,46.904065,85109,LES HERBIERS,85500.0,46.8666125813,-1.02216086186,85.0
7073,Aire de covoiturage de La Douve,D948. 85000 Mouilleron-le-Captif,MOUILLERON LE CAPTIF,85155,Aire de covoiturage,-1.4957,46.7002,85155,MOUILLERON LE CAPTIF,85000.0,46.7104764993,-1.46129661418,85.0
7074,Aire de covoiturage de La Douve,D948. 85000 Mouilleron-le-Captif,MOUILLERON LE CAPTIF,85155,Aire de covoiturage,-1.4957,46.7002,85155,MOUILLERON LE CAPTIF,85000.0,46.7104764993,-1.46129661418,85.0
