id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pass_indispo,nbPassTotal,nom_manifestation,site_web,tarif_pass,id_commune,id_domaine
2151,2024-09-22,2024-10-21,NIMES,0,0,289,NIMES METROPOLE JAZZ FESTIVAL,http://agglo-jazz.nimes-metropole.fr/,25,100,7
2152,2024-05-22,2024-05-28,LYON,0,0,242,NINKASI URBAN WEEK,http://nuw.ninkasi.fr/,20,9,3
2153,2024-08-11,2024-08-13,ST MALO,0,0,262,NO LOGO BZH,www.nologobzh.com,16,117,3
2154,2024-08-11,2024-08-13,FRAISANS,0,0,100,NO LOGO FESTIVAL,www.nologofestival.fr,12,1187,3
2155,2024-12-09,2024-12-17,BREST,0,0,198,NOBORDER,www.festivalnoborder.com,13,79,0
2156,2024-08-04,2024-08-06,Frangy,0,0,244,NOMADE REGGAE FESTIVAL,http://www.nomadereggaefestival.com,21,1188,3
2157,2024-10-25,2024-10-28,CAEN,0,0,161,NORDIK IMPAKT,www.nordik.org,18,77,3
2158,2024-06-01,2024-06-01,Louviers,0,0,207,NORMANDY METAL FEST,,19,1189,3
2159,2024-06-24,2024-06-24,LILLE,0,0,81,North Summer Festival,,14,68,3
2160,2024-07-17,2024-07-21,Irancy,0,0,240,NOTES D'ETE A IRANCY,https://www.notesmusicales-irancy.com/le-festival,8,1190,8
2161,2024-06-07,2024-06-09,PERIGNY,0,0,250,NOTES EN VERT,https://www.notesenvert.fr/,34,1191,5
2162,2024-03-21,2024-03-30,NIORT,0,0,241,NOUVELLE(S) SCENE(S),www.nouvelles-scenes.com,30,255,3
2163,2024-11-13,2024-11-19,VILLEFRANCHE SUR SAONE,0,0,268,NOUVELLES VOIX EN BEAUJOLAIS,http://www.theatredevillefranche.com,15,1192,5
2164,2024-09-20,2024-09-22,DIJON,0,0,255,NOVOSONIC,http://novosonic.wixsite.com/novosonic9,16,15,3
2165,2024-05-27,2024-05-27,CAEN,0,0,105,NUIT DU BLUES A CAEN,http://www.jazzcaen.com/nuitblue.htm,17,77,7
2166,2024-11-24,2024-11-24,LEOGNAN,0,0,163,NUIT DU BLUES FESTIVAL,www.jazzandblues-leognan.fr,12,868,7
2167,2024-07-02,2024-07-29,Langon,0,0,224,Nuits Atypiques,www.nuitsatypiques.org,21,1193,0
2168,2024-08-03,2024-08-06,SAULIEU,0,0,68,NUITS CAJUN DE SAULIEU,www.bayouprod.com,10,692,0
2169,2024-06-26,2024-07-13,GIGNAC,0,0,77,NUITS COULEURS,www.nuitscouleurs.com,15,8,5
2171,2024-07-21,2024-07-28,PATRIMONIO,0,0,72,NUITS DE LA GUITARE A PATRIMONIO,www.festival-guitare-patrimonio.com,22,1195,5
2172,2024-08-03,2024-08-09,THEZAN LES BEZIERS,0,0,185,NUITS DE LA TERRASSE ET DEL CATET,www.sortieouest.fr,20,1196,2
2173,2024-02-01,2024-02-24,PARIS,0,0,156,NUITS DE L'ALLIGATOR,www.nuitsdelalligator.com,13,35,5
2174,2024-07-05,2024-07-07,MONTELEGER,0,0,102,NUITS DE L'ORANGERIE,www.les-nuits-de-lorangerie.fr,12,1197,125
2175,2024-06-30,2024-07-02,TULLE,0,0,173,Nuits de Nacre,www.nuitsdenacre.com,35,339,5
2176,2024-08-24,2024-09-02,MONTPELLIER,0,0,78,NUITS D'O,www.domaine-do-34.eu,28,29,5
2177,2024-03-15,2024-03-16,ABBEVILLE,0,0,279,NUITS DU BLUES D'ABBEVILLE,www.nuits-du-blues-abbeville.fr,13,494,7
2179,2024-06-23,2024-06-25,MIRAMAS,0,0,68,NUITS MÉTIS,www.nuitsmetis.org,17,1198,0
2181,2024-07-13,2024-08-10,FOUSSAIS PAYRE,0,0,152,NUITS MUSICALES EN VENDEE ROMANE,www.festival-vendee.com,20,1199,6
2182,2024-05-29,2024-06-02,LYON,0,0,158,Nuits sonores,www.nuits-sonores.com,35,9,3
2183,2024-11-01,2024-11-04,TULLE,0,0,133,Ô LES CHOEURS,https://elizabethmydear.fr/,16,339,5
2184,2024-09-15,2024-09-16,Brive la Gaillarde,0,0,195,O LES CHURS Brive,https://elizabethmydear.fr/,17,188,5
2185,2024-10-26,2024-11-04,TULLE,0,0,287,O LES CHURS Tulle,https://elizabethmydear.fr/,25,339,5
2186,2024-05-25,2024-05-25,MAUMUSSON,0,0,131,Ô Mauvais Buisson,http://www.omauvaisbuisson.fr/,11,1200,3
2187,2024-07-20,2024-08-06,ST PAUL,0,0,269,Ocus Pocus,http://www.opuspocus.re/,18,1201,7
2188,2024-01-19,2024-01-20,PARIS,0,0,234,OFF PARIS,http://www.pointephemere.org/event/OFFF-dhiver-ByinrIe6m,12,35,5
2189,2024-11-16,2024-11-19,POITIERS,0,0,233,OFNI,www.ofni.biz,14,11,5
2189,2024-11-16,2024-11-19,POITIERS,0,0,233,OFNI,www.ofni.biz,14,1243,5
2191,2024-05-28,2024-06-02,MARSEILLE,0,0,134,Oh ! Les beaux jours,http://ohlesbeauxjours.fr/,34,2,24
2192,2024-07-07,2024-07-08,ST GERVAIS LES BAINS,0,0,81,OH 2,,8,714,3
2193,2024-08-26,2024-08-27,Choisy au Bac,0,0,133,Oh Fun Bak Festival,www.ohfunbak.labak.fr,12,1203,4
2194,2024-06-01,2024-06-02,AMIENS,0,0,191,On a marché sur la bulle - Rendez-Vous de la Bande Dessinée d'Amiens,http://bd.amiens.com/,21,49,12
2195,2024-05-30,2024-06-03,PARIS,0,0,212,ONZE BOUGE,www.festivalonze.org,27,35,2
2196,2024-03-01,2024-03-03,Mons en Barul,0,0,114,OOOH! LE FESTIVAL,https://oooh-lefestival.fr/,23,1204,5
2197,2024-11-23,2024-11-26,PARIS,0,0,230,ORCHESTRES EN FETE,www.orchestresenfete.com,28,35,8
2198,2024-05-31,2024-06-01,PARIS,0,0,233,OREADES TRANCE FESTIVAL,https://www.facebook.com/OreadesProd/?eid=ARDEqZppp4XF5mWiGoaYVkq6DRCC3FQDTp980moXYHuL7OWzr9xfyf-FeHnYWEXjBklWHWZZkUe-60bj,16,35,5
2199,2024-11-08,2024-11-18,FIRMINY,0,0,287,OREILLES EN POINTE,www.oreillesenpointe.com,16,1205,9
2200,2024-10-04,2024-10-07,TOULOUSE,0,0,260,ORIGINES CONTROLEES,www.tactikollectif.org,32,1,0
2201,2024-05-16,2024-06-02,PERIGUEUX,0,0,263,ORIZONS,www.festival-orizons.fr,9,1143,126
2202,2024-10-20,2024-10-22,POITIERS,0,0,128,OSE(Z) LA DANSE (ex HIP HOP & CO),www.m3q.centres-sociaux.fr/?page_id=738,8,11,37
2202,2024-10-20,2024-10-22,POITIERS,0,0,128,OSE(Z) LA DANSE (ex HIP HOP & CO),www.m3q.centres-sociaux.fr/?page_id=738,8,1243,37
2203,2024-09-13,2024-09-22,STRASBOURG,0,0,283,Ososphère,https://www.ososphere.org/,26,144,1
2204,2024-06-15,2024-06-16,PARIS,0,0,274,OSTREOID FEST,,9,35,5
2206,2024-09-08,2024-09-09,VASLES,0,0,143,OUAILLE NOTE,www.ouaille-note-festival.fr,25,1206,5
2207,2024-09-20,2024-09-24,LE HAVRE,0,0,205,OUEST PARK FESTIVAL,www.ouestpark.com,14,218,3
2208,2024-04-10,2024-04-13,BLOIS,0,0,111,OUTBREAK METAL FEST,www.theoutbreakfest.com,13,322,3
2209,2024-05-24,2024-05-25,LANGRES,0,0,165,OUTCH ! EXTREME METAL FESTIVAL,,15,1207,3
2211,2024-09-08,2024-09-10,BORDEAUX,0,0,110,OUVRE LA VOIX,www.rockschool-barbey.com,17,38,5
2212,2024-10-14,2024-10-14,CHAULNES,0,0,228,OVERDRIVE,,11,244,3
2213,2024-04-13,2024-04-13,PARIS,0,0,276,Page(s de printemps,www.pages-paris.com,8,35,24
2214,2024-06-30,2024-07-01,COMPIEGNE,0,0,190,PALAIS EN JAZZ,www.palaisenjazz.com,10,568,7
2215,2024-04-03,2024-04-07,CAEN,0,0,122,PALMA,www.palmafestival.com,24,77,127
2216,2024-04-02,2024-04-20,PARIS,0,0,94,Panorama des cinémas du Maghreb,http://www.pcmmo.org/,35,35,18
2217,2024-04-12,2024-04-14,MORLAIX,0,0,223,PANORAMAS,www.festivalpanoramas.com,16,1209,3
2218,2024-06-07,2024-06-09,ST Laurent de Cuves,0,0,96,Papillons de Nuit,www.papillonsdenuit.com,31,1210,3
2219,2024-06-02,2024-06-04,NANTERRE,0,0,170,"Parade(s), festival des arts de la rue de Nanterre",http://www.nanterre.fr/,31,247,4
2220,2024-08-13,2024-08-26,BUIS LES BARONNIES,0,0,169,PARFUM DE JAZZ,www.parfumdejazz.com,34,1211,7
2221,2024-05-20,2024-05-22,L Hay Les Roses,0,0,215,PARFUMS DE MUSIQUES,http://www.adiam94.org,13,1212,0
2222,2024-01-11,2024-01-13,PARIS,0,0,92,Paris des femmes,www.parisdesfemmes.com,10,35,1
2223,2024-09-27,2024-09-29,PARIS,0,0,81,PARIS ELECTRONIC WEEK,www.pariselectronicweek.fr,9,35,3
2224,2024-11-07,2024-11-18,PARIS,0,0,123,PARIS EN TOUTES LETTRES,www.maisondelapoesieparis.com,18,35,24
2225,2024-06-01,2024-06-23,PARIS,0,0,231,PARIS HIP HOP,www.paris-hiphop.com,25,35,3
2226,2024-12-01,2024-12-10,PARIS,0,0,253,PARIS HIP HOP WINTER,www.paris-hiphop.com,8,35,3
2227,2024-09-02,2024-09-05,PARIS,0,0,91,PARIS INTERNATIONAL FESTIVAL OF PSYCHEDELIC MUSIC/ PARIS PSYCH FEST,www.parispsychfest.com,25,35,3
2228,2024-07-01,2024-07-23,PARIS,0,0,276,PARIS JAZZ FESTIVAL,www.parisjazzfestival.paris.fr,11,35,7
2229,2024-07-17,2024-08-05,PARIS,0,0,103,Paris l'été,http://www.parislete.fr/,19,35,2
2230,2024-03-14,2024-03-16,PARIS,0,0,300,PARIS MUSIC,www.paris-music.com,32,35,5
2231,2024-06-12,2024-06-16,PARIS,0,0,138,PARIS NEW YORK HERITAGE FESTIVAL,pnyhfestival.com,26,35,5
2232,2024-08-25,2024-08-25,NANTERRE,0,0,190,Paris Summer Jam,https://www.livenation.fr/,18,247,3
2233,2024-10-27,2024-10-31,PARIS,0,0,156,Pariscience  Festival International du Film Scientifique,www.pariscience.fr,16,35,42
2236,2024-07-04,2024-07-09,ALBI,0,0,127,Pause Guitare,www.pauseguitare.net,15,45,5
2237,2024-05-17,2024-05-19,LES PAVILLONS SOUS BOIS,0,0,255,PAVILLONS JAZZ FESTIVAL,www.espace-des-arts.fr,22,1213,7
2238,2024-06-08,2024-06-09,LA FERRIERE,0,0,233,PAY'TA TONG,http://www.paytatong.com,28,1214,128
2239,2024-07-07,2024-07-08,PARIS,0,0,130,PEACOCK SOCIETY,www.thepeacocksociety.fr,16,35,3
2240,2024-05-03,2024-05-12,LYON,0,0,145,Peinture Fraîche,https://www.peinturefraichefestival.fr/,26,9,16
2241,2024-05-16,2024-05-18,STRASBOURG,0,0,257,PELPASS FESTIVAL,https://pelpass.net/,19,144,3
2242,2024-09-16,2024-09-16,LIGUEIL,0,0,203,PERCUFOLIES,https://www.percufolies.fr/,15,1215,5
2244,2024-04-06,2024-04-19,COLMAR,0,0,221,Périphérique,www.hiero.fr,19,269,5
2245,2024-06-06,2024-09-06,PARIS,0,0,141,PESTACLES,www.lespestacles.fr,8,35,5
2246,2024-07-13,2024-07-15,ST AUBIN SUR MER,0,0,139,PETE THE MONKEY,http://petethemonkeyfestival.com,10,1216,5
2247,2024-10-27,2024-10-29,LYON,0,0,224,PETIT BULLETIN FESTIVAL,http://www.petit-bulletin.fr/festival/,13,9,3
2248,2024-05-22,2024-05-26,ST EMILION,0,0,104,Philosophia,http://www.festival-philosophia.com/,25,1217,27
2249,2024-11-10,2024-11-19,ERSTEIN,0,0,149,PIANO AU MUSEE WURTH,www.musee-wurth.fr/activites-evenements/piano-au-musee-wurth,24,1218,8
2250,2024-09-06,2024-09-30,TOULOUSE,0,0,144,PIANO AUX JACOBINS,www.pianojacobins.com,14,1,8
2251,2024-10-07,2024-10-20,ANGOULEME,0,0,156,PIANO EN VALOIS,www.piano-en-valois.fr,19,461,8
2252,2024-11-28,2024-12-03,LE HAVRE,0,0,166,Piano is not dead,http://letetris.fr/,22,218,6
2253,2024-10-15,2024-10-20,LE MANS,0,0,164,Pianoctambule,https://www.pianoctambule.com/,29,136,6
2254,2024-12-17,2024-12-18,PARIS,0,0,138,"Pianos, pianos",http://www.bouffesdunord.com/fr/la-saison/festival-pianos-pianos,30,35,8
2255,2024-10-12,2024-10-15,BEAUVAIS,0,0,71,PIANOSCOPE,www.pianoscope.beauvais.fr,30,164,8
2256,2024-06-22,2024-06-24,ST ANTOINE L ABBAYE,0,0,274,PIG'HALLE,http://ruehauteproductions.fr/pig-halle,19,1219,5
2257,2024-03-02,2024-04-13,RAMONVILLE ST AGNE,0,0,184,PINK PARADIZE,https://pinkparadizefestival.com/,19,155,2
2258,2024-04-26,2024-05-04,OBERNAI,0,0,279,PISTEURS D'ETOILES,www.pisteursdetoiles.com,32,1220,26
2259,2024-10-31,2024-11-01,PARIS,0,0,89,PITCHFORK AVANT GARDE,https://pitchforkmusicfestival.fr/pitchfork-avant-garde/,27,35,5
2260,2024-11-02,2024-11-04,PARIS,0,0,244,PITCHFORK MUSIC FESTIVAL,www.pitchforkmusicfestival.fr/,11,35,5
2261,2024-07-16,2024-08-20,ST QUAY PORTRIEUX,0,0,178,PLACE AUX ARTISTES,https://www.saintquayportrieux.com/,14,1221,5
2262,2024-07-20,2024-08-17,Grimaud,0,0,112,PLAGE DE ROCK,http://www.plagederock.com,22,1045,3
2263,2024-11-03,2024-11-12,ARRAS,0,0,116,"Plan séquence, festival du film d'Arras",www.arrasfilmfestival.com,8,64,42
2264,2024-10-21,2024-11-26,DEAUVILLE,0,0,253,Planches Contact,https://www.indeauville.fr/,19,52,30
2265,2024-07-07,2024-07-08,Colombier Saugnieu,0,0,81,PLANE R FEST,http://www.planerfest.com,24,1222,3
2266,2024-06-02,2024-06-18,CHATILLON,0,0,270,PLAY MOBILE,http://www.theatreachatillon.com/play-mobile.php,32,1223,4
2267,2024-06-01,2024-06-01,JARNY,0,0,156,PLEIN AIR DE ROCK,www.pleinairderockjarny.fr,32,1224,3
2268,2024-12-06,2024-12-16,PARIS,0,0,150,Plein(s) Ecran(s),https://www.facebook.com/pleinsecrans,23,35,42
2269,2024-07-20,2024-07-22,BONNEVILLE,0,0,245,PLEINS FEUX FESTIVAL,www.pleins-feux-festival.com,30,1225,3
2270,2024-07-08,2024-07-09,SIX FOURS LES PLAGES,0,0,164,POINTU FESTIVAL,http://www.pointufestival.fr/,29,525,5
2271,2024-12-01,2024-12-08,POITIERS,0,0,240,Poitiers Film Festival,www.poitiersfilmfestival.com,19,11,42
2271,2024-12-01,2024-12-08,POITIERS,0,0,240,Poitiers Film Festival,www.poitiersfilmfestival.com,19,1243,42
2272,2024-04-10,2024-04-22,PARIS,0,0,170,POLAR FESTIVAL,http://www.polarfestival.com,14,35,129
2273,2024-07-07,2024-08-17,BOLLENE,0,0,263,POLYMUSICALES DE BOLLENE,http://www.ville-bollene.fr,35,1226,5
2274,2024-01-12,2024-02-21,MONTBRISON,0,0,158,POLY'SONS DE MONTBRISON,http://www.theatredespenitents.fr/,16,861,9
2275,2024-09-08,2024-09-10,Lauterbourg,0,0,286,PONDEROSA,www.ponderosa.family/?lang=fr,19,1227,3
2276,2024-06-07,2024-06-09,Le Russey,0,0,181,POP CORNES FESTIVAL,https://pop-cornes-festival.fr/,32,272,5
2277,2024-11-16,2024-11-18,ROUBAIX,0,0,167,POP FACTORY,https://legrandmix.com/,19,1183,5
2278,2024-09-01,2024-09-02,ANGLET,0,0,116,POP TERRASSE,http://pop-terrasse.fr/,23,147,5
2279,2024-04-13,2024-04-13,CHAMPAGNOLE,0,0,112,POPOPPIDUM FESTIVAL,http://www.popoppidum.com,30,229,5
2280,2024-10-27,2024-10-28,PORNIC,0,0,132,PORNIC CLASSIC,www.pornicclassic.weebly.com,16,1228,8
2281,2024-08-05,2024-08-08,ST FLORENT,0,0,192,PORTO LATINO,www.portolatino.fr,29,1229,5
2282,2024-11-09,2024-11-11,ST ETIENNE,0,0,196,POSITIVE EDUCATION,http://positiveeducation.fr/,16,5,3
2283,2024-11-02,2024-11-04,CASTRES,0,0,67,PRIMEURS DE CASTRES,www.lesprimeursdecastres.fr,16,16,5
2284,2024-03-12,2024-03-31,SEES,0,0,92,PRINTEMPS DE LA CHANSON,www.odc-orne.com,32,330,9
2285,2024-05-30,2024-06-02,LANVELLEC,0,0,94,PRINTEMPS DE LANVELLEC,www.festival-lanvellec.fr,14,509,11
2286,2024-05-10,2024-05-12,Vitteaux,0,0,185,PRINTEMPS DE L'AUXOIS,http://www.ugmm.org/index.php/printemps-de-lauxois/,32,1230,5
2287,2024-05-23,2024-05-28,BUSSY ST MARTIN,0,0,150,Printemps de Paroles,http://www.marneetgondoire.fr/parc-culturel-de-rentilly/festival-printemps-de-paroles-858.html,19,1231,2
2289,2024-03-15,2024-03-24,ILLKIRCH GRAFFENSTADEN,0,0,83,PRINTEMPS DES BRETELLES,www.printempsdesbretelles.fr,15,178,0
2290,2024-06-02,2024-07-01,MONTPELLIER,0,0,206,Printemps des comédiens,www.printempsdescom,27,29,55
2291,2024-09-17,2024-09-30,AVRILLE,0,0,55,PRINTEMPS DES ORGUES,http://printempsdesorgues.fr/,18,1233,8
2292,2024-03-20,2024-03-24,GRENOBLE,0,0,109,Printemps du livre,http://printempsdulivre.bm-grenoble.fr/,32,104,24
2293,2024-04-05,2024-04-07,MONTAIGU,0,0,267,Printemps du livre,www.pdl.terresdemontaigu.fr,19,1234,24
2294,2024-03-22,2024-04-21,TOULOUSE,0,0,238,PRINTEMPS DU RIRE - LE FESTIVAL D'HUMOUR DE TOULOUSE,www.printempsdurire.com,26,1,10
2295,2024-06-08,2024-06-11,MULHOUSE,0,0,196,PRINTEMPS DU TANGO,www.leprintempsdutango-mulhouse.fr,29,149,0
2296,2024-04-23,2024-04-27,PEZENAS,0,0,189,PRINTIVAL BOBY LAPOINTE,www.printivalbobylapointe.com,24,1235,9
2297,2024-03-26,2024-04-28,DIJON,0,0,120,Prise de CirQ',www.cirqonflex.fr,25,15,26
2298,2024-05-30,2024-06-01,Les Pennes Mirabeau,0,0,69,PROG SUD,http://progsudfestival.nuxit.net,27,1236,3
2299,2024-06-08,2024-06-08,Rognes,0,0,120,PSYMIND ORIGINS,,13,1237,3
2300,2024-09-09,2024-09-09,STE CATHERINE DE FIERBOIS,0,0,283,PUCELLE,www.festivaldelapucelle.fr,17,1238,5
2301,2024-04-05,2024-04-28,NOISIEL,0,0,154,Pulp festival,www.lafermedubuisson.com,33,220,12
2302,2024-04-09,2024-04-18,COURNON,0,0,72,PUY DE MÔMES,http://www.cournon-auvergne.fr/Culture-et-patrimoine/Festival-Puy-de-Momes,12,1239,2
2303,2024-07-19,2024-07-21,PUYMIROL,0,0,204,PUYM'JAZZ,www.puymjazz.com,24,1240,7
2304,2024-07-21,2024-07-22,PONT SUR YONNE,0,0,233,PYHC FEST,http://www.pyhc.fr/,28,1241,3
2305,2024-06-16,2024-06-18,LA GRANDE MOTTE,0,0,55,PYRAMID FESTIVAL,www.pyramid-festival.com,12,415,3
2306,2024-07-07,2024-07-08,Bordes,0,0,223,Pyrène Festival,http://www.pyrenefestival.fr/,9,1242,3
2307,2024-09-16,2024-09-16,TORREILLES,0,0,284,PYRENEAN WARRIORS OPEN AIR,www.leshordesmetalliques.com,33,856,3
2308,2024-04-05,2024-04-07,LILLE,0,0,265,PZZLE FESTIVAL,https://www.pzzlefestival.com,26,68,3
2309,2024-09-15,2024-10-15,NANTES,0,0,62,QPN - Quinzaine Photographique Nantaise,https://www.festival-qpn.com/,11,103,30
2310,2024-03-29,2024-03-31,LYON,0,0,50,Quais du polar,www.quaisdupolar.com,24,9,34
2311,2024-06-24,2024-06-28,SETE,0,0,207,QUAND JE PENSE A FERNANDE,www.festival-fernande.com,22,128,9
2312,2024-06-08,2024-06-08,SALON DE PROVENCE,0,0,299,QUAND LES FANFARES,http://festival.mudanza.fr,20,437,0
2313,2024-03-16,2024-03-30,LYON,0,0,244,QUAND LES SOURIS DANSENT,http://www.lacocotteprod.com,9,9,3
2314,2024-03-15,2024-03-30,Nouaille Maupertuis,0,0,137,QUAND ON CONTE,quandonconte.free.fr,32,11,50
2314,2024-03-15,2024-03-30,Nouaille Maupertuis,0,0,137,QUAND ON CONTE,quandonconte.free.fr,32,1243,50
2315,2024-06-22,2024-08-27,OLORON STE MARIE,0,0,206,QUARTIERS D'ETE OLORON STE MARIE,http://pratique.tourisme64.com/animation/oloron-sainte-marie.html,34,87,2
2316,2024-03-07,2024-03-16,RENNES,0,0,120,QUARTIERS EN SCENE,www.quartiers-en-scene.fr,31,112,2
2317,2024-06-05,2024-06-12,BORDEAUX,0,0,152,QUATUORS À BORDEAUX,www.quatuorabordeaux.com,8,38,15
2320,2024-10-13,2024-10-15,PARIS,0,0,211,R.O.N FESTIVAL,https://readyornot.fr/events-ron-festival/,21,35,52
2321,2024-09-29,2024-09-30,BRETIGNY SUR ORGE,0,0,210,RACK' ESTIVAL,www.lerackam.com,26,336,5
2322,2024-10-11,2024-10-15,TOULON,0,0,52,RADE SIDE,www.radeside.com,13,182,5
2323,2024-03-28,2024-03-31,LA CLUSAZ,0,0,60,RADIOMEUH CIRCUS FESTIVAL,www.circus.radiomeuh.com,34,1244,3
2324,2024-09-16,2024-09-17,RAISMES,0,0,139,RAISMES FEST,www.raismesfest.fr,31,1245,3
2325,2024-07-07,2024-07-08,RAMATUELLE,0,0,219,RAMATUELLE MONTE LE SON,https://fr-fr.facebook.com/pages/category/Concert-Tour/Ramatuelle-Monte-Le-Son-131554030266665/,28,538,3
2326,2024-03-30,2024-04-07,MONTREUIL,0,0,55,RARES TALENTS,www.rarestalents.com,32,898,7
2327,2024-06-08,2024-06-09,Entraygues sur Truyere,0,0,277,RASTAF ENTRAY,http://rastaf-entray.fr/,16,1246,3
2328,2024-04-08,2024-04-28,Rédéné,0,0,254,RDN Festival,http://reseauhiphop.bzh,24,1247,107
2329,2024-11-25,2024-11-25,TOURNEFEUILLE,0,0,55,REBEL ESCAPE,http://www.talowa.fr/rebel-escape-fr/,16,808,3
2330,2024-09-25,2024-10-01,PARIS,0,0,240,RED BULL MUSIC FESTIVAL PARIS,https://paris.redbullmusicacademy.com/,30,35,5
2331,2024-12-14,2024-12-23,MARSEILLE,0,0,220,REEVOX,http://gmem.org,10,2,3
2332,2024-09-08,2024-09-09,Caunes Minervois,0,0,284,REGAL SOUND,www.musicalsol.fr,18,1248,5
2333,2024-06-03,2024-06-04,BORDEAUX,0,0,72,Regards 9-la Bd autrement,http://www.rgrd9.com/,17,38,12
2334,2024-05-24,2024-05-30,GRENOBLE,0,0,165,Regards croisés,http://www.troisiemebureau.com/,8,104,131
2335,2024-02-02,2024-02-03,NIORT,0,0,140,Regards noirs,http://regardsnoirs.niort.fr/,16,255,34
2336,2024-09-28,2024-09-30,BARBERAZ,0,0,123,REG'ARTS,www.zicomatic.net,17,1249,2
2337,2024-07-21,2024-07-23,Montricoux,0,0,207,REGGAE SESSION FESTIVAL,www.reggae-session-festival.com,23,1250,3
2338,2024-08-02,2024-08-04,Vertheuil,0,0,228,REGGAE SUN SKA,http://www.reggaesunska.com,9,1251,3
2339,2024-01-25,2024-02-08,REIMS,0,0,180,Reims Scènes d'Europe,http://www.scenesdeur,22,784,2
2340,2024-07-18,2024-08-15,PORNICHET,0,0,67,RENC'ARTS À PORNICHET,www.rencarts.fr,16,549,5
2341,2024-06-30,2024-07-01,Le Grand Lemps,0,0,262,Renc'arts de rue,https://www.cs-bievre-est.fr/1279-festival-renc-arts-rue.html,15,1252,4
2342,2024-06-09,2024-06-16,LES ABYMES,0,0,257,Rencontre autour du Piano,http://www.rencontre-autourdupiano.com/,34,1253,7
2343,2024-07-07,2024-07-16,Tournus,0,0,254,RENCONTRE DE LA CHANSON FRANCAISE A TOURNUS,,22,328,9
2344,2024-04-05,2024-05-05,La Courneuve,0,0,175,Rencontre des jonglages de La Courneuve,http://festival.maisondesjonglages.fr/,29,767,26
2345,2024-03-13,2024-03-16,BAYONNE,0,0,110,Rencontre sur les Docs à Bayonne,http://www.lesdocks.org/,33,371,38
2346,2024-09-02,2024-09-12,Rieupeyroux,0,0,171,Rencontres à la campagne,http://www.rencontresalacampagne.org/,15,1254,42
2347,2024-04-12,2024-04-14,DAX,0,0,150,Rencontres à lire,https://www.dax.fr/evenement/les-rencontres-a-lire/,29,309,24
2348,2024-10-13,2024-10-15,ST GELY DU FESC,0,0,203,Rencontres avec les musiques anciennes,http://www.musiqueancienneenpicsaintloup.com/,14,1255,11
2349,2024-10-05,2024-10-06,NERAC,0,0,229,Rencontres Chaland,www.rencontres.yveschaland.com,11,1256,24
2351,2024-05-17,2024-06-22,ST DENIS,0,0,132,Rencontres chorégraphiques de Seine-Saint-Denis,http://www.rencontreschoregraphiques.com/,26,33,17
2351,2024-05-17,2024-06-22,ST DENIS,0,0,132,Rencontres chorégraphiques de Seine-Saint-Denis,http://www.rencontreschoregraphiques.com/,26,153,17
2352,2024-03-22,2024-03-31,TOULOUSE,0,0,297,Rencontres cinéma d'Amérique Latine de Toulouse,http://www.cinelatino.fr/,13,1,18
2353,2024-05-01,2024-05-12,TULLE,0,0,105,Rencontres Cinéma et Société  Pays de Tulle,www.autourdu1ermai.fr,35,339,42
2354,2024-05-29,2024-06-02,ARGELES SUR MER,0,0,243,Rencontres Cinémaginaire dArgelès-sur-mer,http://www.cinemaginaire.org,18,780,42
2357,2024-10-05,2024-10-08,CERBERE,0,0,96,Rencontres cinématographiques de Cerbère-Portbou,http://www.rencontrescerbere.org/,18,1257,42
2359,2024-11-08,2024-11-10,DIJON,0,0,113,Rencontres Cinématographiques de Dijon,www.rencontres-cinematographiques-de-dijon.fr,35,15,42
2360,2024-07-20,2024-08-25,TROUVILLE SUR MER,0,0,198,Rencontres dété théâtre & lecture,www.rencontresdete.fr,26,724,132
2361,2024-11-16,2024-11-19,MARSEILLE,0,0,72,Rencontres d'Averroes,http://www.rencontresaverroes.com/,29,2,27
2362,2024-09-12,2024-09-16,CALVI,0,0,288,RENCONTRES DE CHANTS POLYPHONIQUES DE CALVI,http://www.afiletta.com/fr_rencontres-chants-polyphoniques-calvi.php,32,1258,0
2363,2024-10-05,2024-10-06,ST QUAY PORTRIEUX,0,0,183,Rencontres de Films en Bretagne  Saint-Quay-Portrieux,www.filmsenbretagne.com,10,1221,42
2364,2024-04-05,2024-04-07,NIORT,0,0,136,Rencontres de la jeune photographie internationale,http://www.cacp-villaperochon.com,35,255,30
2366,2024-07-07,2024-07-25,VILLENEUVE LEZ AVIGNON,0,0,109,Rencontres d'été de Villeneuve lez Avignon,http://chartreuse.org/site/,18,621,2
2367,2024-05-20,2024-05-21,GARGES LES GONESSE,0,0,151,RENCONTRES D'ICI ET D'AILLEURS,www.oposito.fr,21,1259,4
2368,2024-04-06,2024-05-25,AIX EN PROVENCE,0,0,94,Rencontres du 9e art,http://www.bd-aix.com/,28,39,12
2369,2024-10-11,2024-10-17,MONTREUIL,0,0,262,Rencontres du cinéma documentaire - Montreuil,www.peripherie.asso.fr,31,898,38
2370,2024-03-06,2024-03-12,VANNES,0,0,205,Rencontres du Cinéma Européen de Vannes,www.cinecran.org,19,698,18
2371,2024-11-06,2024-11-12,VILLEFRANCHE SUR SAONE,0,0,167,Rencontres du cinéma francophone en Beaujolais,http://rencontrescinemavillefranche.blogspot.com/,26,1192,42
