id_lieu,nom_lieu,adresse_lieu,commune,code_INSEE_Lieu,type_lieu,longitude,latitude
6980,Parking des Achards-Sud (La Mothe-Achard),Rue de l Océan. ZA Sud. 85150 La Chapelle-Achard,LA CHAPELLE ACHARD,85052,Parking,-1.6579,46.5982
6981,Parking des Achards-Sud Est (La Mothe-Achard),ZA Sud Est. 9 Rue Michel Breton. 85150 La Chapelle-Achard,LA CHAPELLE ACHARD,85052,Parking,-1.6498,46.6017
6982,Parking Za des Achards-Nord (La Mothe-Achard),3 Rue de la Camamine. 85150 La Mothe-Achard,LA CHAPELLE ACHARD,85052,Parking,-1.66,46.6035
6983,Parking des Achards-Sud Est (La Mothe-Achard),ZA Sud Est. 9 Rue Michel Breton. 85150 La Chapelle-Achard,LA CHAPELLE ACHARD,85052,Parking,-1.6498,46.6017
6984,Parking de La Za des Achards (La Chapelle Achard),2 rue Michel Breton. ZA Sud-Est. 85150 La Chapelle-Achard,LA CHAPELLE ACHARD,85052,Parking,-1.6542,46.6022
6985,Parking Za des Achards-Nord (La Mothe-Achard),3 Rue de la Camamine. 85150 La Mothe-Achard,LA CHAPELLE ACHARD,85052,Parking,-1.66,46.6035
6986,Parking des Achards-Sud (La Mothe-Achard),Rue de l Océan. ZA Sud. 85150 La Chapelle-Achard,LA CHAPELLE ACHARD,85052,Parking,-1.6579,46.5982
6987,Place des Lingéres,39 Rue Georges Clemenceau. 85220 La Chapelle-Hermier,LA CHAPELLE HERMIER,85054,Aire de covoiturage,-1.7215,46.6871
6988,Place des Lingéres,39 Rue Georges Clemenceau. 85220 La Chapelle-Hermier,LA CHAPELLE HERMIER,85054,Aire de covoiturage,-1.7215,46.6871
6989,Aire de covoiturage des Silénes,39 Avenue Georges Clemenceau. 85120 La Chataigneraie,LA CHATAIGNERAIE,85059,Aire de covoiturage,-0.750082,46.653536
6990,Aire de covoiturage des Silénes,39 Avenue Georges Clemenceau. 85120 La Chataigneraie,LA CHATAIGNERAIE,85059,Aire de covoiturage,-0.750082,46.653536
6991,Aire de covoiturage de La Mainborgére,2 Rue des Terriéres. 85320 Chéteau-Guibert,CHATEAU GUIBERT,85061,Aire de covoiturage,-1.2832,46.5732
6992,Aire de covoiturage de La Mainborgére,2 Rue des Terriéres. 85320 Chéteau-Guibert,CHATEAU GUIBERT,85061,Aire de covoiturage,-1.2832,46.5732
6993,Place de La Mairie,9 Rue de la Petite Maine. 85140 Chauché,CHAUCHE,85064,Aire de covoiturage,-1.2702,46.8295
6994,Place de La Mairie,9 Rue de la Petite Maine. 85140 Chauché,CHAUCHE,85064,Aire de covoiturage,-1.2702,46.8295
6995,Place des Martyrs,35 Rue de la Pompe en Bois. 85250 Chavagnes-en-Paillers,CHAVAGNES EN PAILLERS,85065,Aire de covoiturage,-1.2508,46.8943
6996,Place des Martyrs,35 Rue de la Pompe en Bois. 85250 Chavagnes-en-Paillers,CHAVAGNES EN PAILLERS,85065,Aire de covoiturage,-1.2508,46.8943
6997,Parking des Stades,106 Route de Pouzauges. 85390 Cheffois,CHEFFOIS,85067,Parking,-0.7929,46.6715
6998,Parking des Stades,106 Route de Pouzauges. 85390 Cheffois,CHEFFOIS,85067,Parking,-0.7929,46.6715
6999,Aire de covoiturage de Buron,D21. 85220 Coéx,COEX,85070,Aire de covoiturage,-1.7255,46.7055
7000,Aire de covoiturage du Gué Gorand,9 Rue de l'Atlantique. 85220 Coéx,COEX,85070,Aire de covoiturage,-1.7644,46.6968
7001,Aire de covoiturage de Buron,D21. 85220 Coéx,COEX,85070,Aire de covoiturage,-1.7255,46.7055
7002,Aire de covoiturage du Gué Gorand,9 Rue de l'Atlantique. 85220 Coéx,COEX,85070,Aire de covoiturage,-1.7644,46.6968
7003,Place de La Mairie,15 Rue du Président Auguste Durand. 85610 Cugand,CUGAND,85076,Aire de covoiturage,-1.2544,47.0656
7004,Place de La Mairie,15 Rue du Président Auguste Durand. 85610 Cugand,CUGAND,85076,Aire de covoiturage,-1.2544,47.0656
7005,Aire de covoiturage des 4 Chemins,18 Les Quatre Chemins. 85140 Sainte-Florence,ESSARTS EN BOCAGE,85084,Aire de covoiturage,-1.1372,46.8118
7006,Place de L'Europe (Les Essarts),D160. 85140 Les Essarts,ESSARTS EN BOCAGE,85084,Aire de covoiturage,-1.2259,46.7732
7007,Parking de L'Ouche Fontaine (Les Essarts),24 Rue du Général de Gaulle. 85140 Les Essarts,ESSARTS EN BOCAGE,85084,Parking,-1.2282,46.772
7008,Parking VenDéopéle des Essarts,Rue de la Mongie (Les Essarts),ESSARTS EN BOCAGE,85084,Parking,-1.1894,46.7818
7009,Parking VenDéopéle des Essarts - Rue du Petit Bocage (Les Essarts),Parc d'Activités La Mongie. 6 Rue du Petit Bocage VenDéopéle. 85140 Les Essarts,ESSARTS EN BOCAGE,85084,Parking,-1.1904,46.786
7010,Parking de L'Ouche Fontaine (Les Essarts),24 Rue du Général de Gaulle. 85140 Les Essarts,ESSARTS EN BOCAGE,85084,Parking,-1.2282,46.772
7011,Parking VenDéopéle des Essarts,Rue de la Mongie (Les Essarts),ESSARTS EN BOCAGE,85084,Parking,-1.1894,46.7818
7012,Aire de covoiturage des 4 Chemins,18 Les Quatre Chemins. 85140 Sainte-Florence,ESSARTS EN BOCAGE,85084,Aire de covoiturage,-1.1372,46.8118
7013,Place de L'Europe (Les Essarts),D160. 85140 Les Essarts,ESSARTS EN BOCAGE,85084,Aire de covoiturage,-1.2259,46.7732
7014,Parking VenDéopéle des Essarts - Rue du Petit Bocage (Les Essarts),Parc d'Activités La Mongie. 6 Rue du Petit Bocage VenDéopéle. 85140 Les Essarts,ESSARTS EN BOCAGE,85084,Parking,-1.1904,46.786
7015,Place de Halfing,6 Rue du Stade. 85670 Falleron,FALLERON,85086,Aire de covoiturage,-1.7037,46.8819
7016,Place de Halfing,6 Rue du Stade. 85670 Falleron,FALLERON,85086,Aire de covoiturage,-1.7037,46.8819
7017,Aire de covoiturage du Riot du Plessis,2 La Gite du Moulin. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.3255,46.7079
7018,Place de La Paix,6 Rue du Bout de ville. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.313,46.7137
7019,Aire de covoiturage du Riot du Plessis,2 La Gite du Moulin. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.3255,46.7079
7020,Place de La Paix,6 Rue du Bout de ville. 85280 La Ferriére,LA FERRIERE,85089,Aire de covoiturage,-1.313,46.7137
7021,Aire de covoiturage de Fougére,D60,FOUGERE,85093,Aire de covoiturage,-1.2298,46.654
7022,Aire de covoiturage de Fougére,D60,FOUGERE,85093,Aire de covoiturage,-1.2298,46.654
7023,Place de La Mairie,1 Rue de Paulx. 85710 La Garnache,LA GARNACHE,85096,Aire de covoiturage,-1.8306,46.892
7024,Place de La Mairie,1 Rue de Paulx. 85710 La Garnache,LA GARNACHE,85096,Aire de covoiturage,-1.8306,46.892
7025,Aire de covoiturage de L'Entrepét,4 Rue Paul Ribouleau. 85130 La Gaubretiére,LA GAUBRETIERE,85097,Aire de covoiturage,-1.0668,46.9457
7026,Aire de covoiturage Les Gats,D6. 85130 La Gaubretiére,LA GAUBRETIERE,85097,Aire de covoiturage,-1.0763,46.9374
7027,Aire de covoiturage de L'Entrepét,4 Rue Paul Ribouleau. 85130 La Gaubretiére,LA GAUBRETIERE,85097,Aire de covoiturage,-1.0668,46.9457
7028,Aire de covoiturage Les Gats,D6. 85130 La Gaubretiére,LA GAUBRETIERE,85097,Aire de covoiturage,-1.0763,46.9374
7029,Parking St Jean,7 Rue Saint-Jean. 85190 La Génétouze,LA GENETOUZE,85098,Parking,-1.5108,46.7255
7030,Parking St Jean,7 Rue Saint-Jean. 85190 La Génétouze,LA GENETOUZE,85098,Parking,-1.5108,46.7255
7031,Parking du Stade,32 Rue du Stade. 85150 Le Girouard,LE GIROUARD,85099,Parking,-1.5963,46.5673
7032,Parking du Stade,32 Rue du Stade. 85150 Le Girouard,LE GIROUARD,85099,Parking,-1.5963,46.5673
7033,Aire de covoiturage du Pont Rouge,D747. 85540 Le Givre,LE GIVRE,85101,Aire de covoiturage,-1.4133,46.4521
7034,Aire de covoiturage du Pont Rouge,D747. 85540 Le Givre,LE GIVRE,85101,Aire de covoiturage,-1.4133,46.4521
7035,Parking des Pinsonniéres,22 Pré Brochet. 85680 La Guériniére,LA GUERINIERE,85106,Parking,-2.2368,46.9693
7036,Parking des Pinsonniéres,22 Pré Brochet. 85680 La Guériniére,LA GUERINIERE,85106,Parking,-2.2368,46.9693
7037,Place des Douves,7299 Rue du Chanoine Boiziau. 85600 La Guyonniére,LA GUYONNIERE,85107,Aire de covoiturage,-1.2497,46.9667
7038,Place des Douves,7299 Rue du Chanoine Boiziau. 85600 La Guyonniére,LA GUYONNIERE,85107,Aire de covoiturage,-1.2497,46.9667
7039,Parking du Stade,Rue de la Vigne Rouge. 85260 L'Herbergement,L HERBERGEMENT,85108,Parking,-1.3784,46.9042
7040,Parking du Stade,Rue de la Vigne Rouge. 85260 L'Herbergement,L HERBERGEMENT,85108,Parking,-1.3784,46.9042
7041,Aire de covoiturage de La Cossonniére,D755B. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-0.9716,46.863
7042,Aire de covoiturage de La Sabliére,65 Route de Cholet. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.0104,46.8826
7043,Aire de covoiturage des Herbiers,A87 Rue des Herbiers. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.046942,46.903735
7044,Aire de covoiturage de La Cossonniére,D755B. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-0.9716,46.863
7045,Aire de covoiturage de La Sabliére,65 Route de Cholet. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.0104,46.8826
7046,Aire de covoiturage des Herbiers,A87 Rue des Herbiers. 85500 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.046942,46.903735
7047,Parking de covoiturage des Herbiers,A87 Sortie 29 Les Herbiers,LES HERBIERS,85109,Aire de covoiturage,-1.046684,46.904065
7048,Aire de covoiturage de La Cigogne,6 Impasse des Lauriers. 85540 La Jonchére,LA JONCHERE,85116,Aire de covoiturage,-1.3957,46.4257
7049,Aire de covoiturage de La Cigogne,6 Impasse des Lauriers. 85540 La Jonchére,LA JONCHERE,85116,Aire de covoiturage,-1.3957,46.4257
7050,Aire de covoiturage de La Lune,ZA La Lune. 85200 Longéves,LONGEVES,85126,Aire de covoiturage,-0.8506,46.467
7051,Aire de covoiturage de La Lune,ZA La Lune. 85200 Longéves,LONGEVES,85126,Aire de covoiturage,-0.8506,46.467
7052,Place du Moulin Rouget,Place du Moulin Rouget. 85400 Luéon,LUCON,85128,Parking,-1.1579,46.4532
7053,Place du Moulin Rouget,Place du Moulin Rouget. 85400 Luéon,LUCON,85128,Parking,-1.1579,46.4532
7054,Aire de covoiturage de La Route de La Roche,967 Rue Travot. 85170 Les Lucs-sur-Boulogne,LES LUCS SUR BOULOGNE,85129,Aire de covoiturage,-1.4912,46.8393
7055,Parking du Cimetiére,430 Avenue des Pierres Noires. 85170 Les Lucs-sur-Boulogne,LES LUCS SUR BOULOGNE,85129,Parking,-1.4991,46.8454
7056,Aire de covoiturage de La Route de La Roche,967 Rue Travot. 85170 Les Lucs-sur-Boulogne,LES LUCS SUR BOULOGNE,85129,Aire de covoiturage,-1.4912,46.8393
7057,Parking du Cimetiére,430 Avenue des Pierres Noires. 85170 Les Lucs-sur-Boulogne,LES LUCS SUR BOULOGNE,85129,Parking,-1.4991,46.8454
7058,Aire de covoiturage de La Cabane,D40. 85190 Maché,MACHE,85130,Aire de covoiturage,-1.6719,46.7713
7059,Aire de covoiturage de La Cabane,D40. 85190 Maché,MACHE,85130,Aire de covoiturage,-1.6719,46.7713
7060,Parking de La Salle Omnisports,49 Rue de l'église. 85400 Les Magnils-Reigniers,LES MAGNILS REIGNIERS,85131,Parking,-1.2219,46.4733
7061,Parking de La Salle Omnisports,49 Rue de l'église. 85400 Les Magnils-Reigniers,LES MAGNILS REIGNIERS,85131,Parking,-1.2219,46.4733
7062,Aire de covoiturage Les Ouches du Jaunay,15 Rue du Jaunay. 85150 Martinet,MARTINET,85138,Aire de covoiturage,-1.6813,46.677
7063,Aire de covoiturage Les Ouches du Jaunay,15 Rue du Jaunay. 85150 Martinet,MARTINET,85138,Aire de covoiturage,-1.6813,46.677
7064,Place des Anciens Combattants,6 Rue de la Mairie. 85500 Mesnard-la-Barotiére,MESNARD LA BAROTIERE,85144,Aire de covoiturage,-1.0996,46.8587
7065,Place des Anciens Combattants,6 Rue de la Mairie. 85500 Mesnard-la-Barotiére,MESNARD LA BAROTIERE,85144,Aire de covoiturage,-1.0996,46.8587
7066,Parking de covoiturage de Montaigu,A83 Sortie 4 Montaigu,Montaigu-Vendée,85146,Aire de covoiturage,-1.353958,46.957632
7067,Place des Boutons D'Or,8B Rue de l'Ouvroux. 85700 Montournais,MONTOURNAIS,85147,Aire de covoiturage,-0.7638,46.7439
7068,Place des Boutons D'Or,8B Rue de l'Ouvroux. 85700 Montournais,MONTOURNAIS,85147,Aire de covoiturage,-0.7638,46.7439
7069,Aire de covoiturage du Potager Extraordinaire (La Mothe-Achard),3 Rue de Bel air. 85150 La Mothe-Achard,LA MOTHE ACHARD,85152,Aire de covoiturage,-1.6512,46.6217
7070,Aire de covoiturage du Potager Extraordinaire (La Mothe-Achard),3 Rue de Bel air. 85150 La Mothe-Achard,LA MOTHE ACHARD,85152,Aire de covoiturage,-1.6512,46.6217
7071,Aire de covoiturage de La Salle des Nymphéas,6247 Rue du Beignon. 85640 Mouchamps,MOUCHAMPS,85153,Aire de covoiturage,-1.0717,46.7827
7072,Aire de covoiturage de La Salle des Nymphéas,6247 Rue du Beignon. 85640 Mouchamps,MOUCHAMPS,85153,Aire de covoiturage,-1.0717,46.7827
7073,Aire de covoiturage de La Douve,D948. 85000 Mouilleron-le-Captif,MOUILLERON LE CAPTIF,85155,Aire de covoiturage,-1.4957,46.7002
7074,Aire de covoiturage de La Douve,D948. 85000 Mouilleron-le-Captif,MOUILLERON LE CAPTIF,85155,Aire de covoiturage,-1.4957,46.7002
7075,Place du Champ de Foire,43 Rue des Sables. 85540 Moutiers-les-Mauxfaits,MOUTIERS LES MAUXFAITS,85156,Parking,-1.4299,46.491
7076,Place du Champ de Foire,43 Rue des Sables. 85540 Moutiers-les-Mauxfaits,MOUTIERS LES MAUXFAITS,85156,Parking,-1.4299,46.491
7077,Place Clemenceau,20 Rue Victor Hugo. 85370 Nalliers,NALLIERS,85159,Aire de covoiturage,-1.0245,46.4709
7078,Place Clemenceau,20 Rue Victor Hugo. 85370 Nalliers,NALLIERS,85159,Aire de covoiturage,-1.0245,46.4709
7079,Parking du Stade,14 Rue Armand Calleau. 85430 Nieul-le-Dolent,NIEUL LE DOLENT,85161,Parking,-1.5029,46.5741
7080,Parking du Stade,14 Rue Armand Calleau. 85430 Nieul-le-Dolent,NIEUL LE DOLENT,85161,Parking,-1.5029,46.5741
7081,Aire de covoiturage de L'Etier du Moulin,24 D948. 85330 Noirmoutier-en-l'éle,NOIRMOUTIER EN L ILE,85163,Aire de covoiturage,-2.248,46.9993
7082,Aire de covoiturage de L'Etier du Moulin,24 D948. 85330 Noirmoutier-en-l'éle,NOIRMOUTIER EN L ILE,85163,Aire de covoiturage,-2.248,46.9993
7083,Aire de covoiturage de La Pierre Levée,133 Rue du Maréchal Joffre. 85340 Olonne-sur-Mer,OLONNE SUR MER,85166,Aire de covoiturage,-1.7541,46.5286
7084,Aire de covoiturage de La Pierre Levée,133 Rue du Maréchal Joffre. 85340 Olonne-sur-Mer,OLONNE SUR MER,85166,Aire de covoiturage,-1.7541,46.5286
7085,Aire de covoiturage de L'Espace St Jacques de Compostelle,28 Rue du Pont Chanterelle. 85670 Palluau,PALLUAU,85169,Aire de covoiturage,-1.6243,46.802
7086,Aire de covoiturage de L'Espace St Jacques de Compostelle,28 Rue du Pont Chanterelle. 85670 Palluau,PALLUAU,85169,Aire de covoiturage,-1.6243,46.802
7087,Parking Saint Michel,38 Rue de Saumur. 85200 Pissotte,PISSOTTE,85176,Aire de covoiturage,-0.8086,46.4968
7088,Parking Saint Michel,38 Rue de Saumur. 85200 Pissotte,PISSOTTE,85176,Aire de covoiturage,-0.8086,46.4968
7089,Aire de covoiturage de La Martelle,26 Rue de la Martelle. 85170 Le Poiré-sur-Vie,LE POIRE SUR VIE,85178,Aire de covoiturage,-1.5061,46.7701
7090,Parking du Roc,1 Place de l'église. 85170 Le Poiré-sur-Vie,LE POIRE SUR VIE,85178,Parking,-1.5108,46.7683
7091,Aire de covoiturage de La Martelle,26 Rue de la Martelle. 85170 Le Poiré-sur-Vie,LE POIRE SUR VIE,85178,Aire de covoiturage,-1.5061,46.7701
7092,Parking du Roc,1 Place de l'église. 85170 Le Poiré-sur-Vie,LE POIRE SUR VIE,85178,Parking,-1.5108,46.7683
7093,Aire de covoiturage du Chaigneau,D148. 85570 Pouille,POUILLE,85181,Aire de covoiturage,-0.9597,46.5115
7094,Aire de covoiturage du Chaigneau,D148. 85570 Pouille,POUILLE,85181,Aire de covoiturage,-0.9597,46.5115
7095,Parking de La Fourniére,8 Rue de la Fourniére. 85700 Pouzauges,POUZAUGES,85182,Parking,-0.8479,46.7742
7096,Parking de La Vallée,27 Avenue de la Grande Versaine. 85700 Pouzauges,POUZAUGES,85182,Parking,-0.8284,46.7767
7097,Parking de La Fourniére,8 Rue de la Fourniére. 85700 Pouzauges,POUZAUGES,85182,Parking,-0.8479,46.7742
7098,Parking de La Vallée,27 Avenue de la Grande Versaine. 85700 Pouzauges,POUZAUGES,85182,Parking,-0.8284,46.7767
7099,Aire de covoiturage des Templiers,D10A. 85450 Puyravault,PUYRAVAULT,85185,Aire de covoiturage,-1.0903,46.3748
7100,Aire de covoiturage des Templiers,D10A. 85450 Puyravault,PUYRAVAULT,85185,Aire de covoiturage,-1.0903,46.3748
7101,Aire de covoiturage de Belleroche,4 Rue de la Roche. 85620 Rocheserviére,ROCHESERVIERE,85190,Aire de covoiturage,-1.5136,46.933
7102,Aire de covoiturage du Bouton D'Art,623 Rue des Alouettes. 85620 Rocheserviére,ROCHESERVIERE,85190,Aire de covoiturage,-1.4993,46.943
7103,Aire de covoiturage de Belleroche,4 Rue de la Roche. 85620 Rocheserviére,ROCHESERVIERE,85190,Aire de covoiturage,-1.5136,46.933
7104,Aire de covoiturage du Bouton D'Art,623 Rue des Alouettes. 85620 Rocheserviére,ROCHESERVIERE,85190,Aire de covoiturage,-1.4993,46.943
7105,Aire de covoiturage de Bel Air,D746. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.396,46.6366
7106,Aire de covoiturage de La Roche Sur Yon - Est,D948. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.3583,46.6716
7107,Aire de covoiturage de L'Atlantique,31 Rue de l'Atlantique. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.4475,46.6847
7108,Aire de covoiturage de Bel Air,D746. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.396,46.6366
7109,Aire de covoiturage de L'Atlantique,31 Rue de l'Atlantique. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.4475,46.6847
7110,Aire de covoiturage de La Roche Sur Yon - Est,D948. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.3583,46.6716
7111,Aire de covoiturage des Tilleuls,1 Allée des Tilleuls. 85250 Saint-André-Goule-d'Oie,ST ANDRE GOULE D OIE,85196,Aire de covoiturage,-1.1923,46.8333
7112,Aire de covoiturage des Tilleuls,1 Allée des Tilleuls. 85250 Saint-André-Goule-d'Oie,ST ANDRE GOULE D OIE,85196,Aire de covoiturage,-1.1923,46.8333
7113,Parking VenDéopéle de Sainte-Hermine - Rue Cerisiers,Avenue des Chénes. 85210 Sainte-Hermine,ST AUBIN LA PLAINE,85199,Parking,-1.0605,46.5228
7114,Parking VenDéopéle de Sainte-Hermine - Rue Cerisiers,Avenue des Chénes. 85210 Sainte-Hermine,ST AUBIN LA PLAINE,85199,Parking,-1.0605,46.5228
7115,Aire de covoiturage de La Maison Blanche,3 Allée de l'Europe. 85670 Saint-Christophe-du-Ligneron,ST CHRISTOPHE DU LIGNERON,85204,Aire de covoiturage,-1.7653,46.8191
7116,Aire de covoiturage de La Maison Blanche,3 Allée de l'Europe. 85670 Saint-Christophe-du-Ligneron,ST CHRISTOPHE DU LIGNERON,85204,Aire de covoiturage,-1.7653,46.8191
7117,Aire de covoiturage de La Belette,23 Rue des Ondines. 85150 Sainte-Flaive-des-Loups,STE FLAIVE DES LOUPS,85211,Aire de covoiturage,-1.5872,46.6195
7118,Aire de covoiturage de La Belette,23 Rue des Ondines. 85150 Sainte-Flaive-des-Loups,STE FLAIVE DES LOUPS,85211,Aire de covoiturage,-1.5872,46.6195
7119,Place des Tilleuls (Saint-Florent-Des-Bois),Rue des Tilleuls. 85310 Saint-Florent-des-Bois,RIVES DE L YON,85213,Aire de covoiturage,-1.3161,46.5945
7120,Place des Tilleuls (Saint-Florent-Des-Bois),Rue des Tilleuls. 85310 Saint-Florent-des-Bois,RIVES DE L YON,85213,Aire de covoiturage,-1.3161,46.5945
7121,Place des Anciens Combattants,13 Rue du Parc. 85250 Saint-Fulgent,ST FULGENT,85215,Aire de covoiturage,-1.1776,46.8498
7122,Place des Anciens Combattants,13 Rue du Parc. 85250 Saint-Fulgent,ST FULGENT,85215,Aire de covoiturage,-1.1776,46.8498
7123,Aire de covoiturage des 4 Chemins,Les Quatre Chemins. 85400 Sainte-Gemme-la-Plaine,STE GEMME LA PLAINE,85216,Aire de covoiturage,-1.1088,46.4669
7124,Aire de covoiturage des 4 Chemins,Les Quatre Chemins. 85400 Sainte-Gemme-la-Plaine,STE GEMME LA PLAINE,85216,Aire de covoiturage,-1.1088,46.4669
7125,Place du Prieuré,38 Rue des Maines. 85600 Saint-Georges-de-Montaigu,ST GEORGES DE MONTAIGU,85217,Parking,-1.2992,46.9476
7126,Place du Prieuré,38 Rue des Maines. 85600 Saint-Georges-de-Montaigu,ST GEORGES DE MONTAIGU,85217,Parking,-1.2992,46.9476
7127,Aire de covoiturage de La Bardonniére,332 La Bardonniére. 85150 Saint-Georges-de-Pointindoux,ST GEORGES DE POINTINDOUX,85218,Aire de covoiturage,-1.5978,46.6336
7128,Aire de covoiturage de La Bardonniére,332 La Bardonniére. 85150 Saint-Georges-de-Pointindoux,ST GEORGES DE POINTINDOUX,85218,Aire de covoiturage,-1.5978,46.6336
7129,Parking Saint Hermand,9 Route de la Roche sur Yon. 85210 Sainte-Hermine,STE HERMINE,85223,Parking,-1.0622,46.5554
7130,Parking Saint Hermand,9 Route de la Roche sur Yon. 85210 Sainte-Hermine,STE HERMINE,85223,Parking,-1.0622,46.5554
7131,Parking du Rond Point du Puits Tarraud,80 Avenue de la Rousselotiére. 85270 Saint-Hilaire-de-Riez,ST HILAIRE DE RIEZ,85226,Aire de covoiturage,-1.9491,46.7275
7132,Parking Hyper U,55 Rue du Pressoir. 85270 Saint-Hilaire-de-Riez,ST HILAIRE DE RIEZ,85226,Supermarché,-1.9628,46.7115
7133,Parking du Rond Point du Puits Tarraud,80 Avenue de la Rousselotiére. 85270 Saint-Hilaire-de-Riez,ST HILAIRE DE RIEZ,85226,Aire de covoiturage,-1.9491,46.7275
7134,Parking Hyper U,55 Rue du Pressoir. 85270 Saint-Hilaire-de-Riez,ST HILAIRE DE RIEZ,85226,Supermarché,-1.9628,46.7115
7135,Parking du Stade,5 Rue de l'étoile. 85150 Saint-Julien-des-Landes,ST JULIEN DES LANDES,85236,Parking,-1.7152,46.6417
7136,Parking du Stade,5 Rue de l'étoile. 85150 Saint-Julien-des-Landes,ST JULIEN DES LANDES,85236,Parking,-1.7152,46.6417
7137,Place de La Mairie,4 Rue de la Parié. 85290 Saint-Laurent-sur-Sévre,ST LAURENT SUR SEVRE,85238,Aire de covoiturage,-0.8867,46.959
7138,Place de La Mairie,4 Rue de la Parié. 85290 Saint-Laurent-sur-Sévre,ST LAURENT SUR SEVRE,85238,Aire de covoiturage,-0.8867,46.959
7139,Place de La Bascule,51 Chemin du Fromenteau. 85140 Saint-Martin-des-Noyers,ST MARTIN DES NOYERS,85246,Aire de covoiturage,-1.1811,46.7208
7140,Place de La Bascule,51 Chemin du Fromenteau. 85140 Saint-Martin-des-Noyers,ST MARTIN DES NOYERS,85246,Aire de covoiturage,-1.1811,46.7208
7141,Parking des Glycines,10 Rue des Glycines. 85130 Saint-Martin-des-Tilleuls,ST MARTIN DES TILLEULS,85247,Parking,-1.0498,46.9732
7142,Parking des Glycines,10 Rue des Glycines. 85130 Saint-Martin-des-Tilleuls,ST MARTIN DES TILLEULS,85247,Parking,-1.0498,46.9732
7143,Aire de covoiturage de La Grassiére,D160. 85150 Saint-Mathurin,ST MATHURIN,85250,Aire de covoiturage,-1.7062,46.5727
7144,Aire de covoiturage de La Grassiére,D160. 85150 Saint-Mathurin,ST MATHURIN,85250,Aire de covoiturage,-1.7062,46.5727
7145,Aire de covoiturage du Chétis Pétis,3 Rue Louis David. 85110 Saint-Prouant,ST PROUANT,85266,Parking,-0.9545,46.7585
7146,Aire de covoiturage du Chétis Pétis,3 Rue Louis David. 85110 Saint-Prouant,ST PROUANT,85266,Parking,-0.9545,46.7585
7147,Aire de covoiturage des 4 Chemins,Les Quatre Chemins. 85220 Saint-Révérend,ST REVEREND,85268,Aire de covoiturage,-1.8495,46.6913
7148,Aire de covoiturage des 4 Chemins,Les Quatre Chemins. 85220 Saint-Révérend,ST REVEREND,85268,Aire de covoiturage,-1.8495,46.6913
7149,Aire de covoiturage de La Micheliére,37 Avenue de l'Atlantique. 85440 Talmont-Saint-Hilaire,TALMONT ST HILAIRE,85288,Aire de covoiturage,-1.6482,46.474
7150,Aire de covoiturage de La Micheliére,37 Avenue de l'Atlantique. 85440 Talmont-Saint-Hilaire,TALMONT ST HILAIRE,85288,Aire de covoiturage,-1.6482,46.474
7151,Aire de covoiturage de La Rue de La Forét,8 Rue de la Forét. 85480 Thorigny,THORIGNY,85291,Aire de covoiturage,-1.24,46.6141
7152,Aire de covoiturage de La Rue de La Forét,8 Rue de la Forét. 85480 Thorigny,THORIGNY,85291,Aire de covoiturage,-1.24,46.6141
7153,Aire de covoiturage de La Roche Saint André,9 Rue de la Roche Saint-André. 85600 Treize-Septiers,TREIZE SEPTIERS,85295,Aire de covoiturage,-1.2326,46.9862
7154,Aire de covoiturage de La Roche Saint André,9 Rue de la Roche Saint-André. 85600 Treize-Septiers,TREIZE SEPTIERS,85295,Aire de covoiturage,-1.2326,46.9862
7155,Place Jean Yole,6 Place Jean Yole. 85250 Vendrennes,VENDRENNES,85301,Parking,-1.123,46.8249
7156,Place Jean Yole,6 Place Jean Yole. 85250 Vendrennes,VENDRENNES,85301,Parking,-1.123,46.8249
7157,Aire de covoiturage de La Sangle,D72. 85130 La Verrie,LA VERRIE,85302,Aire de covoiturage,-0.98,46.947
7158,Aire de covoiturage de La Sangle,D72. 85130 La Verrie,LA VERRIE,85302,Aire de covoiturage,-0.98,46.947
7159,Parking de covoiturage de Châtellerault Nord,A10 Sortie 26 Châtellerault Nord,CHÂTELLERAULT NORD,86066,Aire de covoiturage,0.533393,46.837115
7160,Parking de covoiturage de Poitiers Sud,A10 Sortie 30 Poitiers Sud,FONTAINE-LE-COMTE,86100,Aire de covoiturage,0.290888,46.547886
