id_etape,id_lieu,id_covoiturage,duree_depuis_depart,prix_etape
131442,1969,43726,0,18
131443,1238,43726,593,6
131444,1936,43726,788,2
131445,6387,43727,0,16
131446,6079,43727,516,2
131447,4774,43728,0,20
131448,3826,43728,344,3
131449,3718,43729,0,16
131450,2586,43729,640,14
131451,3819,43729,699,5
131452,4376,43729,891,9
131453,3768,43730,0,14
131454,3756,43730,352,6
131455,4537,43731,0,20
131456,4518,43731,161,5
131457,158,43732,0,8
131458,3884,43732,593,10
131459,7260,43732,646,10
131460,4624,43732,771,4
131461,3718,43733,0,9
131462,1748,43733,302,15
131463,2,43733,308,2
131464,4624,43733,489,8
131465,3927,43733,509,8
131466,7105,43734,0,4
131467,4585,43734,216,5
131468,7258,43734,261,3
131469,4624,43734,326,8
131470,57,43735,0,4
131471,3887,43735,98,2
131472,7255,43735,205,6
131473,5850,43735,340,10
131474,2215,43736,0,11
131475,3638,43736,255,8
131476,5866,43736,331,3
131477,3748,43736,338,2
131478,4561,43736,420,4
131479,3711,43737,0,7
131480,7276,43737,178,10
131481,1771,43737,349,17
131482,4299,43737,546,9
131483,3627,43738,0,5
131484,3738,43738,269,5
131485,4527,43738,341,4
131486,3752,43738,525,4
131487,180,43739,0,13
131488,3757,43739,516,3
131489,3855,43739,520,2
131490,1240,43739,686,3
131491,5305,43739,763,5
131492,3653,43740,0,4
131493,3721,43740,651,6
131494,3736,43740,828,7
131495,4561,43741,0,17
131496,477,43741,197,5
131497,7041,43742,0,13
131498,4552,43742,607,10
131499,3827,43743,0,6
131500,3605,43743,281,13
131501,3727,43744,0,12
131502,6791,43744,584,3
131503,3752,43745,0,7
131504,7502,43746,0,14
131505,3850,43746,240,5
131506,2382,43746,426,8
131507,6876,43746,577,4
131508,4294,43747,0,20
131509,3778,43747,395,4
131510,2494,43747,500,8
131511,7106,43747,661,2
131512,3754,43747,809,3
131513,4659,43748,0,12
131514,805,43748,375,7
131515,4116,43748,388,13
131516,3486,43748,584,16
131517,3723,43748,593,12
131518,4586,43749,0,9
131519,3720,43749,124,14
131520,5306,43749,296,3
131521,4561,43749,404,10
131522,7108,43749,409,4
131523,2049,43750,0,11
131524,3713,43750,522,14
131525,96,43751,0,6
131526,1398,43752,0,18
131527,1753,43752,387,16
131528,3884,43753,0,16
131529,3827,43753,137,10
131530,4721,43753,335,5
131531,3779,43754,0,4
131532,7267,43754,119,5
131533,3964,43754,277,2
131534,6882,43755,0,6
131535,3891,43756,0,12
131536,3721,43756,586,7
131537,3760,43756,764,5
131538,1775,43756,903,5
131539,7108,43757,0,16
131540,5942,43757,502,4
131541,2464,43757,701,2
131542,1992,43757,800,3
131543,4586,43757,806,17
131544,4520,43758,0,6
131545,4702,43758,445,16
131546,945,43759,0,19
131547,5982,43759,132,10
131548,4458,43759,272,11
131549,5942,43759,465,18
131550,5805,43760,0,19
131551,3704,43760,421,16
131552,5833,43760,569,2
131553,4787,43760,661,12
131554,5960,43761,0,8
131555,2465,43762,0,7
131556,5879,43762,562,5
131557,2091,43762,673,7
131558,1776,43763,0,6
131559,7044,43763,537,2
131560,3725,43763,717,16
131561,180,43763,840,10
131562,3883,43764,0,16
131563,1936,43765,0,20
131564,7105,43765,146,10
131565,1774,43765,148,8
131566,4529,43765,331,3
131567,156,43766,0,5
131568,6935,43766,455,6
131569,7501,43766,494,3
131570,589,43767,0,16
131571,68,43767,394,12
131572,1186,43767,433,13
131573,3704,43767,452,4
131574,1421,43767,628,4
131575,2049,43768,0,5
131576,3369,43768,185,3
131577,480,43769,0,10
131578,1263,43769,117,14
131579,3849,43770,0,8
131580,4503,43770,501,3
131581,1417,43770,553,8
131582,3250,43770,720,2
131583,3,43770,853,2
131584,3896,43771,0,17
131585,3987,43771,262,10
131586,1400,43771,425,12
131587,4260,43771,597,7
131588,6139,43771,724,3
131589,7285,43772,0,3
131590,4588,43772,298,8
131591,6417,43772,432,8
131592,7403,43772,501,7
131593,3368,43772,504,10
131594,3781,43773,0,4
131595,3845,43773,153,3
131596,1418,43773,198,5
131597,459,43773,241,2
131598,6936,43773,329,5
131599,3885,43774,0,17
131600,84,43775,0,3
131601,1735,43775,214,6
131602,6387,43775,283,9
131603,1396,43775,387,12
131604,1923,43776,0,19
131605,5942,43776,366,5
131606,4722,43776,525,15
131607,6875,43776,571,3
131608,3776,43776,619,7
131609,3753,43777,0,5
131610,1186,43777,431,10
131611,5805,43777,527,2
131612,3,43777,654,8
131613,1173,43778,0,17
131614,126,43778,392,6
131615,3444,43778,404,9
131616,3780,43778,510,3
131617,1993,43779,0,6
131618,1775,43779,336,3
131619,56,43779,530,7
131620,6876,43779,541,4
131621,3,43779,586,4
131622,198,43780,0,19
131623,7501,43781,0,9
131624,6138,43782,0,10
131625,3983,43783,0,5
131626,6417,43783,393,2
131627,3679,43783,495,19
131628,3887,43783,628,5
131629,5835,43783,771,8
131630,2091,43784,0,13
131631,3745,43785,0,8
131632,4315,43785,423,4
131633,6883,43785,556,3
131634,7288,43785,577,6
131635,4528,43786,0,12
131636,6689,43786,413,13
131637,126,43787,0,15
131638,4531,43787,480,9
131639,3030,43787,505,2
131640,3767,43788,0,15
131641,1150,43789,0,9
131642,805,43789,354,9
131643,3963,43789,400,16
131644,4590,43790,0,6
131645,7253,43790,225,2
131646,460,43790,282,4
131647,7043,43791,0,7
131648,6876,43792,0,20
131649,5818,43792,152,4
131650,3705,43792,206,6
131651,3654,43792,391,7
131652,3486,43793,0,18
131653,7106,43793,236,20
131654,3826,43793,388,5
131655,4560,43794,0,10
131656,6930,43795,0,3
131657,5857,43795,390,9
131658,6065,43795,409,5
131659,3854,43795,564,4
131660,4315,43795,630,5
131661,6153,43796,0,14
131662,1734,43796,358,3
131663,7041,43796,501,11
131664,3854,43796,553,10
131665,1692,43797,0,20
131666,1993,43797,323,2
131667,3786,43797,411,3
131668,1011,43797,555,10
131669,1150,43798,0,13
131670,801,43798,495,8
131671,7046,43798,541,17
131672,7272,43798,542,9
131673,4659,43798,692,20
131674,2612,43799,0,18
131675,3886,43799,76,3
131676,3763,43799,157,6
131677,3925,43799,323,2
131678,5994,43800,0,11
131679,3855,43801,0,14
131680,1727,43801,576,5
131681,3774,43801,734,7
131682,1710,43802,0,7
131683,7081,43802,185,11
131684,5795,43803,0,7
131685,7276,43803,592,6
131686,1977,43803,681,5
131687,6768,43804,0,12
131688,3772,43804,563,2
131689,3755,43804,609,9
131690,6300,43804,677,13
131691,4300,43805,0,15
131692,3605,43805,498,4
131693,3883,43806,0,9
131694,7290,43806,420,7
131695,485,43807,0,13
131696,652,43807,295,14
131697,7162,43808,0,10
131698,6357,43808,283,3
131699,4394,43808,471,5
131700,5992,43808,649,7
131701,7081,43809,0,18
131702,6773,43810,0,7
131703,7255,43810,216,3
131704,5796,43810,302,19
131705,1748,43810,457,2
131706,4527,43811,0,17
131707,4294,43811,429,8
131708,1689,43811,437,2
131709,3733,43812,0,17
131710,35,43813,0,8
131711,4476,43814,0,4
131712,3627,43815,0,5
131713,4471,43815,562,5
131714,2493,43815,594,8
131715,5882,43816,0,5
131716,3408,43816,449,5
131717,4543,43817,0,4
131718,5882,43817,492,5
131719,6929,43817,673,4
131720,3985,43817,720,5
131721,4585,43817,864,6
131722,4751,43818,0,17
131723,1753,43818,285,3
131724,3740,43818,482,4
131725,6379,43819,0,4
131726,7004,43819,81,4
131727,3487,43819,164,4
131728,3444,43819,323,8
131729,7044,43820,0,18
131730,3029,43820,514,7
131731,6139,43821,0,17
131732,613,43821,167,2
131733,3886,43821,187,7
131734,3439,43821,277,3
131735,5982,43821,318,8
131736,4764,43822,0,5
131737,7260,43822,522,16
131738,459,43823,0,7
131739,4702,43823,374,13
131740,4562,43823,427,7
131741,3709,43823,537,5
131742,6929,43824,0,11
131743,3772,43824,261,4
131744,1748,43824,332,4
131745,1737,43824,515,15
131746,1438,43825,0,10
131747,1240,43825,253,2
131748,126,43825,284,2
131749,6138,43825,483,10
131750,7271,43825,632,7
131751,4394,43826,0,19
131752,5835,43826,136,15
131753,3751,43826,217,5
131754,6327,43826,260,3
131755,5811,43826,328,5
131756,3709,43827,0,20
131757,3655,43827,221,2
131758,4476,43827,373,3
131759,2499,43827,443,11
131760,1420,43828,0,20
131761,3504,43828,282,6
131762,4294,43828,304,11
131763,3826,43829,0,13
131764,3760,43829,325,5
131765,96,43829,358,2
131766,4559,43830,0,12
131767,3983,43830,502,6
131768,3885,43831,0,18
131769,3733,43831,273,4
131770,7260,43831,399,12
131771,3722,43832,0,20
131772,7047,43832,520,7
131773,82,43832,695,18
131774,3761,43832,756,2
131775,780,43833,0,11
131776,589,43833,217,5
131777,7403,43834,0,15
131778,3511,43835,0,12
131779,7081,43835,353,9
131780,3746,43836,0,13
131781,3778,43836,129,11
131782,6417,43836,274,13
131783,7273,43837,0,20
131784,6279,43838,0,9
131785,4141,43838,193,3
131786,2430,43838,260,6
131787,1396,43838,333,11
131788,1749,43838,489,2
131789,5857,43839,0,4
131790,3627,43839,252,5
131791,3779,43839,379,6
131792,3988,43839,411,10
131793,2401,43840,0,19
131794,3772,43841,0,16
131795,6929,43841,176,3
131796,1923,43841,273,3
131797,3852,43841,390,13
131798,677,43841,523,8
131799,3734,43842,0,8
131800,1365,43842,290,3
131801,4521,43842,329,12
131802,459,43842,523,4
131803,3891,43843,0,9
131804,3735,43843,138,4
131805,1752,43844,0,17
131806,7,43844,179,2
131807,3732,43844,266,3
131808,4116,43845,0,13
131809,56,43845,447,12
131810,4516,43845,572,8
131811,1256,43845,764,4
131812,4294,43845,860,10
131813,4541,43846,0,18
131814,3828,43846,446,4
131815,5882,43847,0,15
131816,4380,43848,0,18
131817,7019,43849,0,8
131818,1748,43849,125,3
131819,3976,43850,0,9
131820,3509,43850,494,14
131821,1384,43850,497,9
131822,3885,43850,625,9
131823,7261,43850,629,6
131824,4751,43851,0,8
131825,4513,43851,302,3
131826,1364,43852,0,12
131827,6868,43852,386,4
131828,7041,43852,450,6
131829,3757,43852,575,2
131830,4395,43852,695,9
131831,460,43853,0,10
131832,5850,43853,304,11
131833,3651,43854,0,16
131834,4459,43854,474,4
131835,7284,43854,666,3
131836,3782,43855,0,20
131837,3444,43856,0,5
131838,3417,43857,0,11
131839,1150,43857,223,2
131840,3487,43857,224,4
131841,6280,43858,0,16
131842,1186,43858,97,13
131843,3731,43858,268,2
131844,1011,43859,0,17
131845,155,43859,505,7
131846,1694,43860,0,6
131847,4537,43860,333,3
131848,2505,43860,528,3
131849,6932,43860,726,11
131850,3817,43861,0,5
131851,4585,43861,81,9
131852,4476,43861,239,6
131853,4721,43862,0,5
131854,4459,43863,0,5
131855,4530,43863,155,4
131856,3635,43863,186,9
131857,3885,43863,198,11
131858,3872,43863,284,4
131859,7258,43864,0,12
131860,6065,43864,117,10
131861,6292,43864,243,16
131862,4722,43864,361,2
131863,3509,43864,361,2
131864,4552,43865,0,14
131865,6875,43865,622,16
131866,7018,43865,624,2
131867,5982,43866,0,18
131868,3712,43867,0,11
131869,1806,43867,593,8
131870,6279,43867,751,12
131871,4590,43867,800,14
131872,1077,43868,0,5
131873,5794,43868,331,8
131874,4524,43868,498,4
131875,6299,43868,576,3
131876,7267,43868,734,3
131877,7290,43869,0,12
131878,3763,43870,0,13
131879,7043,43870,270,4
131880,3770,43871,0,14
131881,780,43871,545,10
131882,3711,43871,673,8
131883,6783,43871,753,6
131884,5866,43871,814,7
131885,4503,43872,0,4
131886,2673,43872,118,3
131887,63,43873,0,20
131888,2431,43873,200,10
131889,3787,43873,264,8
131890,4752,43874,0,17
131891,4543,43875,0,11
131892,1384,43876,0,6
131893,4856,43876,360,3
131894,5795,43876,497,4
131895,5882,43877,0,6
131896,4526,43877,454,12
131897,6884,43877,514,12
131898,3892,43878,0,9
131899,6930,43878,413,9
131900,3656,43878,505,5
131901,3655,43879,0,13
131902,4395,43879,494,3
131903,7284,43879,521,9
131904,485,43879,647,10
131905,1364,43879,738,4
131906,3775,43880,0,7
131907,3761,43880,173,3
131908,7268,43880,274,17
131909,8,43880,311,3
131910,7082,43880,506,2
131911,140,43881,0,10
131912,7282,43881,417,4
131913,1931,43881,468,2
131914,2499,43881,493,2
131915,4722,43882,0,4
131916,7089,43882,176,5
131917,801,43883,0,8
131918,801,43883,498,7
131919,4375,43884,0,16
131920,4523,43884,519,14
131921,7365,43884,625,6
131922,56,43884,698,8
131923,5818,43884,791,7
131924,7046,43885,0,10
131925,5794,43885,271,11
131926,1775,43885,412,2
131927,3705,43886,0,19
131928,3779,43886,289,10
131929,2673,43887,0,10
131930,4672,43887,445,2
131931,4809,43887,563,17
131932,3825,43887,603,2
131933,5833,43888,0,6
131934,3763,43888,404,2
131935,1736,43888,553,4
131936,6998,43888,586,8
131937,4590,43888,725,6
131938,7403,43889,0,8
131939,801,43890,0,7
131940,6873,43890,312,4
131941,4678,43890,364,2
131942,2494,43890,543,5
131943,3711,43891,0,18
131944,3848,43891,501,3
131945,2091,43891,699,2
131946,4774,43892,0,3
131947,6356,43892,646,4
131948,7281,43892,793,11
131949,3896,43893,0,20
131950,3850,43893,438,11
131951,4552,43893,624,17
131952,613,43893,705,4
131953,4624,43894,0,14
131954,3927,43894,616,7
131955,3750,43894,708,4
131956,34,43894,755,15
131957,1420,43894,791,2
131958,7276,43895,0,12
131959,68,43896,0,5
131960,4394,43897,0,16
131961,3882,43897,644,8
131962,3487,43898,0,16
131963,7044,43898,62,6
131964,7274,43898,197,17
131965,3779,43899,0,9
131966,6280,43899,512,9
131967,3716,43899,662,8
131968,158,43900,0,20
131969,3756,43901,0,11
131970,7278,43901,481,7
131971,4809,43901,491,12
131972,909,43902,0,19
131973,1149,43902,281,10
131974,3653,43902,454,5
131975,7091,43903,0,5
131976,3681,43903,263,6
131977,6327,43903,338,12
131978,3766,43903,338,8
131979,7046,43904,0,3
131980,7274,43904,460,3
131981,84,43904,594,3
131982,3417,43905,0,11
131983,4685,43905,502,2
131984,3636,43905,677,2
131985,805,43905,708,14
131986,3730,43905,782,14
131987,2464,43906,0,4
131988,3975,43906,307,2
131989,6387,43906,425,4
131990,3485,43906,554,5
131991,6875,43907,0,3
131992,5941,43907,306,3
131993,999,43908,0,17
131994,4532,43909,0,9
131995,4585,43909,480,2
131996,3485,43909,661,5
131997,3886,43909,662,4
131998,3712,43909,859,5
131999,6773,43910,0,6
132000,3656,43910,342,5
132001,2547,43910,482,4
132002,7105,43910,588,5
132003,3849,43911,0,4
132004,4511,43911,145,3
132005,4586,43912,0,3
132006,4702,43912,650,14
132007,3229,43912,678,6
132008,3030,43912,801,2
132009,4246,43913,0,3
132010,3784,43913,334,6
132011,1993,43914,0,19
132012,7108,43914,361,5
132013,1396,43914,422,8
132014,5960,43914,583,5
132015,3756,43915,0,11
132016,1384,43915,349,3
132017,4550,43915,533,9
132018,56,43915,682,5
132019,2505,43916,0,13
132020,6327,43916,568,9
132021,162,43917,0,15
132022,4376,43917,289,7
132023,4721,43917,292,3
132024,945,43918,0,20
132025,3885,43918,217,5
132026,7046,43918,290,8
132027,4530,43919,0,3
132028,76,43919,244,5
132029,5834,43919,345,16
132030,6377,43919,443,4
132031,3887,43920,0,14
132032,6409,43920,638,6
132033,3776,43921,0,6
132034,3746,43921,255,5
132035,3785,43921,359,10
132036,4329,43921,443,2
132037,3718,43921,587,2
132038,4475,43922,0,16
132039,2495,43922,510,10
132040,3713,43922,699,5
132041,3738,43922,809,4
132042,6936,43922,997,10
132043,4590,43923,0,19
132044,613,43923,223,9
132045,6377,43924,0,17
132046,5879,43925,0,14
132047,7289,43925,653,2
132048,3605,43925,667,4
132049,5994,43925,816,2
132050,2494,43925,862,9
132051,5794,43926,0,10
132052,1752,43926,489,6
132053,7074,43927,0,12
132054,7044,43927,424,5
132055,7090,43927,579,7
132056,3762,43927,725,17
132057,1398,43928,0,7
132058,3725,43928,301,9
132059,3469,43928,322,5
132060,180,43929,0,18
132061,3773,43929,649,6
132062,1750,43929,701,8
132063,4590,43929,822,3
132064,3856,43930,0,16
132065,1774,43930,294,3
132066,6884,43931,0,11
132067,945,43931,495,12
132068,1725,43931,529,11
132069,7272,43931,675,3
132070,7074,43931,723,3
132071,6716,43932,0,8
132072,4298,43932,488,3
132073,3592,43932,680,16
132074,2090,43932,804,8
132075,4813,43932,941,10
132076,460,43933,0,19
132077,4394,43933,389,9
132078,1420,43933,396,2
132079,5882,43933,567,7
132080,3636,43933,709,5
132081,3486,43934,0,12
132082,6280,43934,517,11
132083,3782,43934,698,13
132084,1811,43934,848,4
132085,7081,43934,936,6
132086,1011,43935,0,12
132087,4527,43935,246,5
132088,3742,43935,396,4
132089,3728,43936,0,12
132090,62,43937,0,6
132091,1418,43938,0,8
132092,3731,43938,350,5
132093,4394,43938,444,3
132094,4515,43938,537,20
132095,198,43939,0,9
132096,1775,43940,0,4
132097,4116,43940,505,5
132098,4518,43940,593,4
132099,3782,43940,732,3
132100,4458,43940,846,14
132101,6328,43941,0,15
132102,3592,43941,560,11
132103,460,43941,599,3
132104,2495,43941,682,4
132105,4683,43941,867,6
132106,6042,43942,0,11
132107,3711,43942,303,8
132108,4513,43943,0,15
132109,801,43943,643,10
132110,1734,43943,810,3
132111,3627,43943,887,7
132112,4515,43944,0,7
132113,4376,43944,294,2
132114,7278,43944,448,2
132115,3701,43944,449,11
132116,6328,43945,0,18
132117,3849,43946,0,7
132118,4840,43946,303,4
132119,3775,43946,320,5
132120,7109,43946,368,6
132121,6689,43947,0,16
132122,6931,43948,0,17
132123,3653,43949,0,20
132124,7045,43949,182,12
132125,3819,43950,0,9
132126,4813,43950,306,2
132127,3653,43951,0,16
132128,3892,43951,418,7
132129,6328,43951,461,7
132130,3818,43952,0,14
132131,1735,43952,262,12
132132,7261,43952,359,3
132133,8,43953,0,17
132134,5795,43953,655,10
132135,2494,43953,810,8
132136,1772,43954,0,12
132137,3725,43955,0,16
132138,7,43955,509,7
132139,3738,43955,567,4
132140,3714,43955,690,2
132141,3821,43956,0,10
132142,1773,43956,487,3
132143,1811,43956,563,2
132144,4585,43956,600,3
132145,7018,43956,605,7
132146,6932,43957,0,5
132147,7109,43957,227,10
132148,4702,43957,334,6
132149,1191,43957,368,11
132150,1761,43958,0,7
132151,3826,43959,0,16
132152,3825,43959,90,5
132153,3710,43960,0,5
132154,1364,43960,330,5
132155,4559,43960,460,2
132156,7277,43960,525,10
132157,7280,43960,577,3
132158,1811,43961,0,6
132159,4141,43961,118,7
132160,1771,43962,0,19
132161,7255,43962,388,2
132162,4562,43962,464,3
132163,4523,43963,0,10
132164,3718,43963,526,5
132165,3703,43963,635,4
132166,1993,43963,721,2
132167,3724,43964,0,16
132168,3883,43964,481,7
132169,3741,43964,632,2
132170,1400,43964,783,10
132171,6299,43965,0,7
132172,3629,43965,641,19
132173,7275,43966,0,11
132174,3768,43966,573,10
132175,4298,43966,701,5
132176,3719,43967,0,8
132177,3510,43968,0,18
132178,7502,43968,218,6
132179,1364,43968,241,3
132180,6879,43969,0,16
132181,3469,43969,529,4
132182,4549,43969,605,3
132183,2528,43969,651,5
132184,6064,43970,0,15
132185,4520,43970,424,6
132186,3978,43970,578,3
132187,3742,43970,759,16
132188,3977,43971,0,10
132189,4522,43972,0,11
132190,5833,43972,238,3
132191,4536,43972,334,6
132192,3985,43972,408,3
132193,4516,43972,520,9
132194,7285,43973,0,17
132195,3768,43973,390,7
132196,1773,43973,396,2
132197,2215,43974,0,15
132198,3741,43974,625,2
132199,4459,43974,672,2
132200,4535,43974,787,6
132201,6329,43975,0,4
132202,461,43975,420,3
132203,3826,43976,0,10
132204,1365,43977,0,11
132205,1994,43977,169,10
132206,3655,43977,242,10
132207,4735,43977,331,11
132208,5972,43977,467,3
132209,2090,43978,0,9
132210,4747,43978,360,9
132211,3827,43978,524,2
132212,7278,43978,660,3
132213,2091,43979,0,20
132214,4623,43980,0,14
132215,4315,43981,0,12
132216,4328,43981,418,2
132217,2612,43982,0,4
132218,3713,43982,225,3
132219,651,43982,292,12
132220,4516,43982,337,19
132221,4623,43983,0,12
132222,4747,43983,398,8
132223,5338,43983,475,3
132224,4007,43984,0,17
132225,3759,43985,0,5
132226,6931,43985,529,4
132227,3785,43986,0,9
132228,4007,43987,0,17
132229,3701,43987,545,2
132230,6776,43987,724,6
132231,7267,43987,735,5
132232,1240,43987,739,7
132233,3768,43988,0,20
132234,1364,43988,47,7
132235,1977,43988,116,7
132236,2401,43988,206,5
132237,3638,43988,391,10
132238,3963,43989,0,11
132239,3591,43989,619,10
132240,1736,43989,649,13
132241,4787,43990,0,17
132242,5794,43990,529,8
132243,140,43991,0,6
132244,5810,43991,357,4
132245,1689,43992,0,10
132246,3827,43992,411,7
132247,477,43992,450,5
132248,3744,43992,450,2
132249,3886,43993,0,7
132250,3756,43994,0,8
132251,3637,43994,303,11
132252,3703,43994,305,9
132253,6065,43994,329,2
132254,1302,43994,443,3
132255,3781,43995,0,15
132256,7082,43995,509,2
132257,1053,43996,0,12
132258,4813,43996,287,18
132259,484,43996,393,9
132260,4380,43996,481,6
132261,3788,43996,593,9
132262,3988,43997,0,15
132263,81,43997,526,20
132264,3711,43997,663,9
132265,4813,43997,785,3
132266,162,43997,828,3
132267,3629,43998,0,12
132268,4482,43998,244,8
132269,3627,43998,392,5
132270,6928,43998,509,6
132271,4520,43998,569,4
132272,7270,43999,0,10
132273,3760,43999,350,5
132274,3627,44000,0,13
132275,800,44000,137,5
132276,3469,44000,218,5
132277,198,44000,229,6
132278,2034,44001,0,3
132279,1727,44002,0,14
132280,4141,44003,0,7
132281,3883,44003,288,5
132282,3732,44004,0,8
132283,1990,44005,0,8
132284,4721,44005,206,3
132285,1990,44005,358,7
132286,5866,44006,0,8
132287,7262,44006,527,11
132288,3638,44006,662,13
132289,7105,44007,0,7
132290,4683,44007,376,3
132291,4379,44007,415,2
132292,4550,44007,415,12
132293,3627,44007,513,6
132294,3852,44008,0,16
132295,1775,44008,538,9
132296,3762,44008,660,4
132297,6356,44008,818,3
132298,1923,44009,0,5
132299,6929,44010,0,19
132300,6153,44010,201,3
132301,3850,44010,235,11
132302,6279,44010,243,8
132303,3826,44011,0,14
132304,3704,44011,462,2
132305,4471,44011,527,6
132306,3895,44011,719,14
132307,7074,44012,0,18
132308,7090,44012,177,7
132309,4520,44013,0,3
132310,2673,44013,531,6
132311,7281,44013,556,6
132312,1773,44013,651,5
132313,4735,44014,0,19
132314,3750,44014,427,13
132315,3708,44014,511,3
132316,3740,44014,683,7
132317,7264,44015,0,12
132318,4541,44016,0,16
132319,6376,44016,57,3
132320,3511,44017,0,7
132321,4510,44018,0,17
132322,2499,44018,301,11
132323,3896,44018,374,4
132324,6791,44018,536,7
132325,7081,44018,592,3
132326,3652,44019,0,15
132327,4787,44019,264,14
132328,7284,44019,285,2
132329,3711,44019,414,2
132330,3368,44020,0,14
132331,1186,44021,0,3
132332,7162,44022,0,19
132333,3719,44022,425,2
132334,3744,44022,456,3
132335,3679,44023,0,16
132336,5795,44024,0,18
132337,6376,44024,322,4
132338,4531,44024,433,11
132339,3890,44024,451,10
132340,3776,44025,0,11
132341,1790,44025,187,3
132342,5850,44026,0,17
132343,4511,44027,0,18
132344,1077,44028,0,14
132345,1780,44028,424,2
132346,3744,44028,624,11
132347,3786,44029,0,15
132348,6716,44029,310,4
132349,3712,44029,465,6
132350,4747,44029,526,2
132351,7017,44029,541,2
132352,3787,44030,0,11
132353,7282,44030,93,10
132354,3706,44030,189,9
132355,7020,44030,355,11
132356,3250,44030,389,17
132357,7255,44031,0,19
132358,7274,44031,615,3
132359,5338,44031,789,5
132360,4328,44031,982,3
132361,3510,44031,1075,3
132362,4588,44032,0,18
132363,4522,44032,398,3
132364,132,44032,399,5
132365,7268,44032,537,3
132366,4315,44032,591,12
132367,2035,44033,0,17
132368,4722,44033,559,5
132369,461,44033,633,3
132370,999,44034,0,17
132371,3656,44034,552,14
132372,3591,44034,558,9
132373,4813,44034,694,14
132374,6932,44035,0,4
132375,2431,44035,324,2
132376,7270,44036,0,10
132377,2383,44036,473,4
132378,3754,44036,629,5
132379,3855,44036,756,12
132380,3759,44036,860,14
132381,7019,44037,0,6
132382,96,44038,0,7
132383,6927,44038,98,5
132384,4542,44038,102,13
132385,1240,44039,0,18
132386,3927,44039,345,13
132387,2528,44039,460,5
132388,3725,44039,619,9
132389,1421,44039,651,13
132390,4329,44040,0,16
132391,7264,44040,191,19
132392,5794,44040,348,15
132393,198,44040,348,10
132394,7403,44040,416,12
132395,5972,44041,0,3
132396,3890,44041,216,9
132397,6138,44041,280,12
132398,7288,44042,0,7
132399,8,44043,0,15
132400,3513,44044,0,16
132401,2048,44044,236,8
132402,1977,44044,385,8
132403,7276,44044,425,3
132404,3745,44044,499,16
132405,4685,44045,0,14
132406,7501,44045,602,2
132407,7286,44046,0,9
132408,6356,44046,83,8
132409,6111,44047,0,8
132410,1418,44048,0,18
132411,6716,44048,310,4
132412,2383,44048,335,4
132413,3764,44048,460,5
132414,2674,44049,0,18
132415,7254,44049,289,4
132416,3856,44049,455,5
132417,7254,44049,599,2
132418,6300,44050,0,5
132419,2,44051,0,9
132420,2673,44051,382,5
132421,6657,44051,406,6
132422,4472,44051,500,18
132423,4702,44052,0,16
132424,4524,44052,492,4
132425,4747,44052,596,2
132426,4519,44052,681,12
132427,4246,44052,879,2
132428,3848,44053,0,6
132429,3719,44053,586,2
132430,3883,44053,785,13
132431,7018,44053,841,9
132432,3984,44054,0,9
132433,6932,44054,389,14
132434,3770,44055,0,17
132435,3885,44055,257,14
132436,6702,44055,404,4
132437,1302,44055,484,4
132438,2382,44056,0,14
132439,7277,44056,280,5
132440,96,44056,322,8
132441,2431,44057,0,9
132442,3487,44057,123,10
132443,1692,44057,172,4
132444,82,44058,0,6
132445,4809,44058,623,3
132446,4514,44058,716,4
132447,1186,44059,0,14
132448,6279,44059,208,8
132449,6300,44059,344,5
132450,4840,44059,535,2
132451,7276,44060,0,12
132452,7020,44060,443,9
132453,1150,44060,520,6
132454,3709,44060,570,9
132455,1750,44061,0,14
132456,3680,44061,488,12
132457,1922,44062,0,5
132458,7109,44062,369,4
132459,1075,44062,472,5
132460,3635,44063,0,13
132461,1750,44063,59,2
132462,3734,44064,0,4
132463,6066,44064,519,16
132464,7044,44064,590,3
132465,3651,44064,687,13
132466,3733,44065,0,19
132467,187,44065,191,3
132468,3654,44066,0,14
132469,4517,44066,428,2
132470,4482,44067,0,20
132471,1737,44067,204,17
132472,6042,44067,367,10
132473,3853,44067,460,9
132474,3730,44067,535,5
132475,3638,44068,0,8
132476,7501,44068,310,4
132477,6768,44068,495,8
132478,6280,44068,624,9
132479,3779,44069,0,9
132480,7274,44069,330,6
132481,76,44069,483,2
132482,162,44069,602,15
132483,6773,44069,646,13
132484,3887,44070,0,18
132485,7259,44070,280,8
132486,1438,44070,466,3
132487,3606,44070,471,10
132488,3511,44071,0,8
132489,3635,44071,196,3
132490,6791,44072,0,11
132491,1362,44073,0,20
132492,7273,44073,204,13
132493,5972,44074,0,10
132494,3926,44074,175,3
132495,4537,44074,295,5
132496,3369,44074,461,7
132497,3827,44075,0,19
132498,56,44075,526,5
132499,4482,44075,637,7
132500,3368,44075,757,17
132501,3654,44076,0,12
132502,7502,44076,177,7
132503,651,44077,0,11
132504,3774,44078,0,4
132505,4624,44078,452,3
132506,7073,44078,561,3
132507,1977,44079,0,9
132508,4518,44080,0,5
132509,3826,44080,481,2
132510,6930,44080,495,3
132511,6357,44080,670,5
132512,3741,44080,865,6
132513,7263,44081,0,8
132514,1256,44082,0,4
132515,3927,44082,224,13
132516,2048,44082,302,3
132517,3766,44082,433,3
132518,3720,44082,543,6
132519,1994,44083,0,12
132520,4514,44083,462,7
132521,4530,44083,558,6
132522,3983,44084,0,11
